System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:05:18:191, 190252583592642,    1.778,   14.000, 4100,  17.718,  44.275,  12.299,  16.017,  41.028,  11.397, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:18:299, 190252853797332,    1.886,   12.000, 4100,  23.794,  46.851,  13.014,  23.917,  43.617,  12.116, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:18:408, 190253125410291,    1.995,   12.000, 4100,  23.338,  49.391,  13.720,  19.756,  45.767,  12.713, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:18:518, 190253400158208,    2.105,   12.000, 4100,  29.010,  52.584,  14.607,  27.190,  48.760,  13.544, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:18:627, 190253670464423,    2.213,   12.000, 4100,  19.393,  54.684,  15.190,  17.759,  50.683,  14.079, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:18:736, 190253942354424,    2.322,   11.000, 4100,  27.987,  57.733,  16.037,  26.308,  53.549,  14.875, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:18:845, 190254215138118,    2.431,   12.000, 4100,  23.408,  60.291,  16.748,  21.751,  55.926,  15.535, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:18:954, 190254487495577,    2.541,   18.000, 2400,  21.810,  62.671,  17.409,  19.882,  58.096,  16.138, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:19:078, 190254797321220,    2.665,   30.000, 4100,  33.723,  66.857,  18.571,  31.668,  62.027,  17.230, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:19:189, 190255074164612,    2.776,   27.000, 4100,  32.869,  70.503,  19.584,  31.021,  65.467,  18.185, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:19:297, 190255343881156,    2.884,   12.000, 4100,  20.451,  72.713,  20.198,  18.621,  67.479,  18.744, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:19:406, 190255615666280,    2.993,   10.000, 3300,  17.899,  74.662,  20.739,  16.174,  69.241,  19.234, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:19:515, 190255887876100,    3.102,   11.000, 4100,  20.131,  76.857,  21.349,  18.466,  71.255,  19.793, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:19:625, 190256161624757,    3.211,   12.000, 4100,  25.619,  79.667,  22.130,  23.852,  73.870,  20.520, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:19:734, 190256433945257,    3.320,   11.000, 4100,  27.099,  82.624,  22.951,  25.441,  76.646,  21.291, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:19:843, 190256706657114,    3.430,   14.000, 4100,  19.043,  84.704,  23.529,  17.276,  78.534,  21.815, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:19:952, 190256979137018,    3.539,   41.000, 4100,  38.800,  88.940,  24.706,  36.674,  82.537,  22.927, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:20:060, 190257248595092,    3.647,   15.000, 4100,  28.270,  91.992,  25.553,  29.211,  85.691,  23.803, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:20:169, 190257520363449,    3.756,   14.000, 4100,  23.220,  94.520,  26.256,  18.949,  87.754,  24.376, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:20:279, 190257793396477,    3.865,   16.000, 3400,  23.065,  97.043,  26.956,  21.439,  90.099,  25.028, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:20:387, 190258064519030,    3.974,   17.000, 3900,  18.013,  99.000,  27.500,  16.182,  91.857,  25.516, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:20:496, 190258336372100,    4.083,   13.000, 1200,  22.696, 101.472,  28.187,  20.975,  94.141,  26.150, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:20:605, 190258608739531,    4.192,   13.000, 4100,  22.728, 103.952,  28.875,  21.000,  96.433,  26.787, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:20:714, 190258880806443,    4.301,   11.000, 4100,  26.791, 106.872,  29.687,  24.989,  99.157,  27.544, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:20:824, 190259154839421,    4.410,   11.000, 4100,  22.715, 109.366,  30.379,  21.058, 101.469,  28.186, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:20:933, 190259426776239,    4.519,   15.000, 4100,  27.358, 112.346,  31.207,  25.665, 104.265,  28.962, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:21:042, 190259697908821,    4.628,   27.000, 4100,  26.363, 115.210,  32.003,  24.187, 106.892,  29.692, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:21:152, 190259972105301,    4.738,   28.000, 4100,  36.018, 119.167,  33.102,  34.047, 110.632,  30.731, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:21:292, 190260321783362,    4.878,   31.000, 4100,  32.247, 123.685,  34.357,  31.474, 115.042,  31.956, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:21:401, 190260593571706,    4.987,   26.000, 4100,  35.469, 127.547,  35.430,  31.736, 118.498,  32.916, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:21:432, 190260671541262,    5.018,   62.000, 4100,  45.152, 128.957,  35.821,  43.028, 119.842,  33.289, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.018115
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 128.957336
Cumulative Processor Energy_0 (mWh) = 35.821482
Average Processor Power_0 (Watt) = 25.698363

Cumulative IA Energy_0 (Joules) = 119.841675
Cumulative IA Energy_0 (mWh) = 33.289354
Average IA Power_0 (Watt) = 23.881812

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
