System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
16:39:06:683, 197934929635163,    1.588,   12.000, 4100,  20.932,  50.420,  14.006,  19.098,  47.478,  13.188, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:06:792, 197935201549459,    1.697,   12.000, 4100,  18.738,  52.461,  14.573,  17.193,  49.351,  13.709, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:06:899, 197935469659675,    1.804,   13.000, 4100,  33.004,  56.006,  15.557,  31.084,  52.690,  14.636, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:07:006, 197935737616355,    1.912,   14.000, 4100,  22.369,  58.408,  16.224,  20.595,  54.901,  15.250, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:07:114, 197936005531281,    2.019,   34.000, 4100,  42.812,  63.003,  17.501,  40.623,  59.261,  16.462, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:07:254, 197936356064314,    2.159,   74.000, 3300,  44.432,  69.243,  19.234,  42.001,  65.160,  18.100, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:07:379, 197936668936224,    2.285,   88.000, 3300,  50.681,  75.596,  20.999,  47.906,  71.165,  19.768, 44,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:07:519, 197937018179302,    2.425,  108.000, 4100,  71.743,  85.634,  23.787,  69.206,  80.848,  22.458, 45,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:07:659, 197937366939334,    2.564,   88.000, 4100,  55.837,  93.436,  25.955,  53.028,  88.258,  24.516, 45,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:07:830, 197937793373250,    2.735,  108.000, 4100,  49.641, 101.917,  28.310,  52.654,  97.254,  27.015, 45,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:07:952, 197938099515048,    2.858,   90.000, 4100,  84.262, 112.252,  31.181,  73.626, 106.284,  29.523, 47,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:08:077, 197938410054910,    2.982,   87.000, 3300,  64.501, 120.277,  33.410,  61.616, 113.950,  31.653, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:08:215, 197938755730601,    3.121,  102.000, 4100,  67.507, 129.626,  36.007,  64.932, 122.943,  34.151, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:08:339, 197939064170123,    3.244,   96.000, 4100,  68.195, 138.053,  38.348,  65.399, 131.024,  36.396, 47,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:08:464, 197939375501463,    3.369,   94.000, 4100,  70.856, 146.891,  40.803,  68.174, 139.528,  38.758, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:08:619, 197939762375338,    3.524,   97.000, 4100,  78.078, 158.993,  44.165,  75.186, 151.181,  41.995, 47,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:08:729, 197940036865493,    3.634,   91.000, 4100,  76.713, 167.430,  46.508,  74.201, 159.341,  44.261, 50,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:08:867, 197940381824999,    3.772,   65.000, 4100,  50.234, 174.372,  48.437,  48.296, 166.016,  46.116, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:007, 197940730530518,    3.912,   46.000, 4100,  52.057, 181.645,  50.457,  49.776, 172.970,  48.047, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:130, 197941038250958,    4.035,   37.000, 4100,  46.681, 187.400,  52.056,  44.377, 178.441,  49.567, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:285, 197941424004302,    4.190,   51.000, 4100,  43.823, 194.173,  53.937,  41.533, 184.860,  51.350, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:410, 197941736643765,    4.315,   39.000, 4100,  39.847, 199.164,  55.323,  37.533, 189.561,  52.656, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:517, 197942004932142,    4.423,   32.000, 4100,  43.612, 203.851,  56.625,  42.043, 194.080,  53.911, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:640, 197942310798228,    4.545,   21.000, 4100,  31.049, 207.656,  57.682,  28.723, 197.600,  54.889, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:749, 197942583324642,    4.654,   16.000, 4100,  25.749, 210.468,  58.463,  25.342, 200.367,  55.658, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:857, 197942852485430,    4.762,   15.000, 4100,  27.526, 213.436,  59.288,  24.247, 202.982,  56.384, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:965, 197943121544841,    4.870,   16.000, 4100,  25.730, 216.210,  60.058,  23.944, 205.563,  57.101, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:10:073, 197943393136815,    4.979,   15.000, 4100,  23.367, 218.752,  60.764,  21.513, 207.904,  57.751, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:10:181, 197943662419876,    5.087,   35.000, 4100,  29.408, 221.925,  61.646,  27.127, 210.830,  58.564, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:10:193, 197943690043525,    5.098,  157.000, 3300,  28.606, 222.241,  61.734,  27.873, 211.139,  58.650, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.097714
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 222.241455
Cumulative Processor Energy_0 (mWh) = 61.733738
Average Processor Power_0 (Watt) = 43.596301

Cumulative IA Energy_0 (Joules) = 211.138916
Cumulative IA Energy_0 (mWh) = 58.649699
Average IA Power_0 (Watt) = 41.418356

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
