System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
23:20:01:710, 257973811455304,    2.675,   40.000, 3300,  44.865,  94.109,  26.141,  42.785,  88.596,  24.610, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:01:874, 257974220057645,    2.839,   40.000, 3300,  34.900,  99.822,  27.728,  32.740,  93.956,  26.099, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:02:023, 257974589980009,    2.987,   31.000, 3300,  32.684, 104.666,  29.074,  30.614,  98.493,  27.359, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:02:210, 257975058960439,    3.175,   41.000, 3300,  28.441, 110.010,  30.558,  26.428, 103.458,  28.738, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:02:367, 257975448877415,    3.331,   36.000, 3300,  24.132, 113.780,  31.606,  22.013, 106.897,  29.694, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:02:538, 257975876560591,    3.503,   42.000, 3300,  23.696, 117.840,  32.733,  21.625, 110.603,  30.723, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:02:652, 257976162700593,    3.617,   38.000, 3300,  30.334, 121.318,  33.699,  28.280, 113.845,  31.624, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:02:788, 257976501932582,    3.753,   37.000, 3300,  27.082, 124.998,  34.722,  24.959, 117.237,  32.566, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:02:906, 257976793367187,    3.870,   34.000, 3300,  27.111, 128.164,  35.601,  25.157, 120.174,  33.382, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:03:061, 257977182004366,    4.026,   37.000, 3300,  25.409, 132.120,  36.700,  23.327, 123.806,  34.391, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:03:197, 257977519893059,    4.161,   38.000, 3300,  29.148, 136.066,  37.796,  27.165, 127.484,  35.412, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:03:306, 257977792931714,    4.270,   34.000, 3300,  32.259, 139.595,  38.776,  30.335, 130.802,  36.334, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:03:431, 257978103868847,    4.395,   37.000, 3300,  23.121, 142.475,  39.576,  21.127, 133.434,  37.065, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:03:539, 257978374004067,    4.503,   41.000, 3300,  31.408, 145.874,  40.521,  29.261, 136.601,  37.945, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:03:647, 257978644443236,    4.611,   40.000, 3300,  32.546, 149.401,  41.500,  30.393, 139.894,  38.859, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:03:754, 257978913821922,    4.719,   38.000, 3300,  38.440, 153.549,  42.653,  36.254, 143.807,  39.946, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:03:894, 257979261325901,    4.859,   36.000, 3300,  33.830, 158.259,  43.961,  31.678, 148.217,  41.171, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:04:100, 257979773625216,    5.064,   36.000, 3300,  31.437, 164.712,  45.753,  29.306, 154.232,  42.842, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:04:189, 257979996376058,    5.153,   50.000, 3300,  41.152, 168.384,  46.773,  38.770, 157.692,  43.803, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.153124
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 168.384094
Cumulative Processor Energy_0 (mWh) = 46.773360
Average Processor Power_0 (Watt) = 32.676121

Cumulative IA Energy_0 (Joules) = 157.691833
Cumulative IA Energy_0 (mWh) = 43.803287
Average IA Power_0 (Watt) = 30.601212

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
