System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:17:16:443, 6636734857328,    0.134,   42.000, 4100,  40.337,   5.411,   1.503,  38.150,   5.117,   1.422, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:16:582, 6637082544765,    0.273,   56.000, 4100,  55.745,  13.176,   3.660,  53.263,  12.537,   3.482, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:16:706, 6637393213021,    0.398,   43.000, 4100,  44.296,  18.689,   5.191,  42.098,  17.777,   4.938, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:16:832, 6637706374939,    0.523,   48.000, 4100,  50.900,  25.076,   6.965,  48.473,  23.858,   6.627, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:17:002, 6638132522288,    0.694,   55.000, 4100,  46.997,  33.099,   9.194,  44.648,  31.481,   8.745, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:17:172, 6638555393327,    0.864,   45.000, 4100,  50.213,  41.607,  11.557,  47.874,  39.592,  10.998, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:17:343, 6638981413064,    1.034,   49.000, 4100,  50.369,  50.204,  13.945,  47.933,  47.773,  13.270, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:17:497, 6639366515320,    1.188,   57.000, 4100,  49.607,  57.857,  16.071,  47.211,  55.057,  15.294, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:17:653, 6639755946036,    1.345,   48.000, 4100,  47.472,  65.264,  18.129,  45.182,  62.107,  17.252, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:17:777, 6640065981374,    1.469,   30.000, 4100,  34.935,  69.603,  19.334,  32.846,  66.187,  18.385, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:17:886, 6640337021514,    1.577,   27.000, 4100,  26.963,  72.531,  20.148,  25.001,  68.901,  19.139, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:17:995, 6640609881020,    1.687,   23.000, 4100,  31.965,  76.026,  21.118,  30.986,  72.289,  20.080, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:18:103, 6640879047427,    1.794,   31.000, 4100,  44.788,  80.855,  22.460,  41.677,  76.783,  21.329, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:18:213, 6641154864274,    1.905,   35.000, 4100,  39.976,  85.273,  23.687,  37.740,  80.954,  22.487, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:18:337, 6641463921790,    2.029,   32.000, 4100,  46.473,  91.027,  25.285,  44.410,  86.453,  24.015, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:18:508, 6641890397322,    2.200,   27.000, 4100,  39.061,  97.701,  27.139,  37.260,  92.819,  25.783, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:18:617, 6642162688262,    2.309,   22.000, 4100,  29.067, 100.872,  28.020,  26.927,  95.756,  26.599, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:18:726, 6642434769416,    2.418,   19.000, 4100,  32.380, 104.402,  29.001,  30.582,  99.090,  27.525, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:18:836, 6642708512707,    2.527,   15.000, 4100,  26.107, 107.265,  29.796,  24.484, 101.775,  28.271, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:18:944, 6642977430418,    2.635,   16.000, 4100,  37.745, 111.332,  30.926,  35.808, 105.633,  29.343, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:19:053, 6643249793197,    2.744,   19.000, 4100,  37.169, 115.388,  32.052,  35.386, 109.494,  30.415, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:19:161, 6643520135568,    2.853,   16.000, 4100,  26.954, 118.307,  32.863,  25.108, 112.214,  31.171, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
