System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
16:39:04:402, 197929237229461,    2.409,   60.000, 4100,  58.066,  88.870,  24.686,  55.906,  83.689,  23.247, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:04:512, 197929511862317,    2.519,   86.000, 3300,  50.456,  94.421,  26.228,  48.137,  88.986,  24.718, 44,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:04:621, 197929783831268,    2.628,   83.000, 4100,  77.236, 102.837,  28.566,  74.298,  97.081,  26.967, 45,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:04:732, 197930060334910,    2.739,   81.000, 4100,  89.994, 112.806,  31.335,  87.374, 106.760,  29.656, 46,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:04:855, 197930367404828,    2.862,   88.000, 4100,  64.354, 120.724,  33.534,  61.424, 114.317,  31.755, 47,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:04:979, 197930678428464,    2.986,   68.000, 4100,  71.590, 129.644,  36.012,  68.833, 122.894,  34.137, 47,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:05:149, 197931101511047,    3.156,   74.000, 4100,  46.184, 137.473,  38.187,  44.647, 130.462,  36.239, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:05:259, 197931375835133,    3.266,   17.000, 4100,  23.147, 140.017,  38.894,  21.460, 132.821,  36.895, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:05:368, 197931647244136,    3.374,   38.000, 4100,  47.777, 145.212,  40.337,  45.301, 137.747,  38.263, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:05:490, 197931953115725,    3.497,   24.000, 4100,  50.622, 151.415,  42.060,  49.092, 143.763,  39.934, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:05:598, 197932222460029,    3.605,   51.000, 4100,  57.051, 157.572,  43.770,  54.762, 149.672,  41.576, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:05:707, 197932493378435,    3.713,   14.000, 4100,  30.409, 160.872,  44.687,  28.820, 152.800,  42.444, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:05:815, 197932763562613,    3.822,   14.000, 4100,  22.186, 163.274,  45.354,  20.265, 154.994,  43.054, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:05:923, 197933034765209,    3.930,   13.000, 4100,  27.933, 166.309,  46.197,  26.241, 157.845,  43.846, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:06:033, 197933306795847,    4.039,   16.000, 2800,  26.753, 169.225,  47.007,  28.469, 160.948,  44.708, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:06:141, 197933577012290,    4.147,   34.000, 3300,  35.625, 173.082,  48.078,  29.803, 164.174,  45.604, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:06:248, 197933844799531,    4.255,   19.000, 4100,  26.222, 175.895,  48.860,  27.177, 167.090,  46.414, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:06:356, 197934113996190,    4.363,   13.000, 4100,  21.072, 178.167,  49.491,  16.613, 168.882,  46.912, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:06:465, 197934385826622,    4.472,   14.000, 4100,  27.557, 181.169,  50.325,  25.939, 171.707,  47.696, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:06:573, 197934657230310,    4.580,   12.000, 4100,  20.763, 183.426,  50.952,  18.980, 173.770,  48.270, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:06:683, 197934929750009,    4.689,   12.000, 4100,  20.924, 185.711,  51.586,  19.090, 175.855,  48.849, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:06:792, 197935201549473,    4.798,   12.000, 4100,  18.746, 187.752,  52.153,  17.200, 177.728,  49.369, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:06:899, 197935469579335,    4.906,   13.000, 4100,  33.014, 191.297,  53.138,  31.093, 181.067,  50.296, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:07:006, 197935737613537,    5.013,   14.000, 4100,  22.363, 193.699,  53.805,  20.589, 183.278,  50.910, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:07:007, 197935740590330,    5.014,   16.000, 1000,   6.755, 193.707,  53.807,  81.679, 183.375,  50.938, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.014276
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 193.706665
Cumulative Processor Energy_0 (mWh) = 53.807407
Average Processor Power_0 (Watt) = 38.631033

Cumulative IA Energy_0 (Joules) = 183.375000
Cumulative IA Energy_0 (mWh) = 50.937500
Average IA Power_0 (Watt) = 36.570583

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
