System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
23:34:48:935, 260188280001475,    0.116,   29.000, 3300,  49.755,   5.775,   1.604,  44.891,   5.210,   1.447, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:49:509, 260189714236935,    0.691,   50.000, 3300,  49.168,  34.027,   9.452,  46.808,  32.106,   8.918, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:50:392, 260191917947585,    1.574,  158.000, 3300,  41.618,  70.771,  19.659,  39.386,  66.880,  18.578, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:50:562, 260192342767031,    1.744,   44.000, 3300,  41.417,  77.821,  21.617,  41.972,  74.024,  20.562, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:50:715, 260192724388640,    1.897,   47.000, 3300,  44.604,  84.640,  23.511,  42.634,  80.542,  22.373, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:50:842, 260193041318703,    2.024,   46.000, 3300,  47.391,  90.658,  25.183,  40.892,  85.734,  23.815, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:50:967, 260193352976553,    2.149,   42.000, 3300,  46.464,  96.459,  26.794,  44.126,  91.244,  25.346, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:51:092, 260193666419980,    2.274,   43.000, 3300,  51.833, 102.968,  28.602,  49.596,  97.472,  27.076, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:51:215, 260193970905006,    2.396,   45.000, 3300,  38.153, 107.623,  29.895,  35.949, 101.858,  28.294, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:51:339, 260194280516400,    2.520,   50.000, 3300,  39.620, 112.537,  31.260,  42.477, 107.127,  29.757, 43,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:51:522, 260194737898844,    2.703,  101.000, 3300,  57.038, 122.989,  34.164,  51.046, 116.481,  32.356, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:51:646, 260195048334532,    2.828,   53.000, 3300,  49.026, 129.087,  35.857,  46.677, 122.286,  33.968, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:51:771, 260195359954709,    2.953,   42.000, 3300,  46.233, 134.859,  37.461,  48.224, 128.307,  35.641, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:51:895, 260195668749679,    3.076,   43.000, 3300,  42.073, 140.064,  38.907,  35.474, 132.695,  36.860, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:52:029, 260196002924796,    3.210,   36.000, 3300,  44.157, 145.976,  40.549,  41.807, 138.293,  38.415, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:52:222, 260196486703698,    3.404,   44.000, 3300,  51.034, 155.867,  43.296,  48.683, 147.728,  41.036, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:52:541, 260197281802148,    3.723,   39.000, 3300,  38.065, 167.993,  46.665,  35.818, 159.138,  44.205, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:52:815, 260197964873641,    3.996,   62.000, 3300,  37.831, 178.346,  49.541,  35.621, 168.887,  46.913, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:52:934, 260198263577293,    4.116,   54.000, 3300,  35.620, 182.609,  50.725,  33.216, 172.862,  48.017, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:53:065, 260198589520348,    4.246,   36.000, 3300,  45.146, 188.504,  52.362,  42.839, 178.456,  49.571, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:53:336, 260199265632964,    4.517,   64.000, 3300,  45.587, 200.853,  55.792,  43.136, 190.140,  52.817, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:53:523, 260199732919732,    4.705,   55.000, 3300,  42.025, 208.720,  57.978,  41.274, 197.867,  54.963, 43,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:53:662, 260200079066049,    4.843,   46.000, 3300,  47.602, 215.322,  59.812,  43.101, 203.845,  56.624, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:53:803, 260200432900795,    4.985,   32.000, 3300,  48.398, 222.183,  61.717,  46.095, 210.379,  58.439, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:53:929, 260200747945302,    5.111,  108.000, 3300,  35.243, 226.631,  62.953,  32.828, 214.523,  59.590, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.111229
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 226.630981
Cumulative Processor Energy_0 (mWh) = 62.953050
Average Processor Power_0 (Watt) = 44.339824

Cumulative IA Energy_0 (Joules) = 214.522705
Cumulative IA Energy_0 (mWh) = 59.589640
Average IA Power_0 (Watt) = 41.970868

Cumulative DRAM Energy_0 (Joules) = 0.000000
