System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
16:38:22:832, 197825479274148,    0.103,   23.000, 4100,  24.816,   2.550,   0.708,  23.194,   2.384,   0.662, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:22:957, 197825789611575,    0.227,   34.000, 4100,  42.483,   7.833,   2.176,  40.096,   7.369,   2.047, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:23:095, 197826134788901,    0.365,   24.000, 4100,  27.541,  11.641,   3.234,  25.561,  10.904,   3.029, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:23:219, 197826444813430,    0.490,   21.000, 4100,  27.074,  15.004,   4.168,  25.274,  14.043,   3.901, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:23:343, 197826754783656,    0.614,   17.000, 4100,  26.981,  18.355,   5.099,  25.058,  17.155,   4.765, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:23:452, 197827026558735,    0.723,   15.000, 4100,  26.553,  21.246,   5.902,  24.744,  19.849,   5.514, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:23:561, 197827296604333,    0.831,   14.000, 4100,  29.088,  24.393,   6.776,  27.338,  22.807,   6.335, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:23:668, 197827564380489,    0.938,   15.000, 4100,  27.131,  27.304,   7.584,  25.378,  25.530,   7.092, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:23:775, 197827831571544,    1.045,   13.000, 4100,  22.122,  29.672,   8.242,  20.345,  27.707,   7.697, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:23:883, 197828101278711,    1.153,   41.000, 4100,  34.921,  33.445,   9.290,  32.607,  31.231,   8.675, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:24:006, 197828409880482,    1.277,   39.000, 4100,  45.924,  39.123,  10.868,  45.748,  36.887,  10.246, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:24:131, 197828721849129,    1.402,   26.000, 4100,  29.902,  42.861,  11.906,  26.015,  40.139,  11.150, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:24:256, 197829032534412,    1.526,   21.000, 4100,  23.080,  45.733,  12.704,  21.227,  42.781,  11.884, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:24:380, 197829341943168,    1.650,   15.000, 4100,  22.376,  48.507,  13.474,  20.513,  45.324,  12.590, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:24:488, 197829610884108,    1.758,   22.000, 4100,  30.238,  51.765,  14.379,  28.028,  48.344,  13.429, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:24:610, 197829916252558,    1.880,   61.000, 4100,  54.271,  58.405,  16.224,  52.096,  54.717,  15.199, 44,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:24:733, 197830222050786,    2.003,   16.000, 4100,  29.784,  62.054,  17.237,  28.090,  58.159,  16.155, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
