System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
16:38:38:464, 197864494625285,    0.108,   30.000, 4100,  41.881,   4.504,   1.251,  44.597,   4.796,   1.332, 44,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:38:601, 197864837421587,    0.245,   15.000, 4100,  34.467,   9.237,   2.566,  31.153,   9.074,   2.521, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:38:708, 197865105447624,    0.352,   24.000, 4100,  37.874,  13.304,   3.696,  33.064,  12.625,   3.507, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:38:847, 197865451015519,    0.491,   24.000, 4100,  37.698,  18.524,   5.145,  35.917,  17.598,   4.888, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:38:956, 197865722974246,    0.600,   20.000, 4100,  35.084,  22.346,   6.207,  33.175,  21.212,   5.892, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:39:066, 197865998009396,    0.710,   13.000, 4100,  22.188,  24.791,   6.886,  20.506,  23.472,   6.520, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:39:174, 197866267427626,    0.818,   13.000, 4100,  22.717,  27.243,   7.568,  20.974,  25.736,   7.149, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:39:280, 197866533266826,    0.924,   13.000, 4100,  25.492,  29.958,   8.322,  26.985,  28.610,   7.947, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:39:391, 197866809533497,    1.035,   12.000, 4100,  27.791,  33.034,   9.176,  22.925,  31.147,   8.652, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:39:502, 197867086283019,    1.146,   16.000,  400,  30.413,  36.406,  10.113,  28.627,  34.321,   9.534, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:39:612, 197867360311837,    1.256,   13.000, 4100,  34.567,  40.201,  11.167,  32.808,  37.923,  10.534, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:39:720, 197867631759784,    1.364,   14.000, 4100,  21.403,  42.529,  11.814,  19.507,  40.045,  11.124, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:39:829, 197867903900121,    1.473,   13.000, 4100,  26.643,  45.434,  12.621,  25.012,  42.772,  11.881, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:39:937, 197868172613259,    1.581,   23.000, 4100,  25.478,  48.177,  13.382,  23.207,  45.270,  12.575, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:40:060, 197868479219647,    1.704,   39.000, 4100,  49.445,  54.251,  15.070,  47.314,  51.082,  14.189, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:40:182, 197868784849180,    1.826,   30.000, 4100,  32.937,  58.284,  16.190,  31.121,  54.893,  15.248, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:40:292, 197869057978382,    1.936,   12.000, 4100,  25.927,  61.121,  16.978,  24.244,  57.546,  15.985, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:40:399, 197869326699096,    2.043,   38.000, 4100,  37.471,  65.155,  18.099,  34.933,  61.307,  17.030, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:40:508, 197869596469019,    2.152,   37.000, 4100,  37.679,  69.227,  19.230,  35.919,  65.189,  18.108, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:40:616, 197869866011094,    2.260,   14.000, 4100,  28.235,  72.276,  20.077,  26.512,  68.052,  18.903, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:40:725, 197870139164318,    2.369,   13.000, 4100,  25.148,  75.028,  20.841,  23.348,  70.607,  19.613, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:40:834, 197870410516385,    2.478,   13.000, 4100,  20.727,  77.282,  21.467,  18.930,  72.665,  20.185, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:40:942, 197870680210206,    2.586,   22.000, 4100,  26.158,  80.108,  22.252,  24.046,  75.263,  20.906, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:41:082, 197871031563774,    2.727,   34.000, 4100,  33.325,  84.799,  23.555,  31.178,  79.652,  22.125, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:41:191, 197871301766137,    2.835,   27.000, 3900,  31.751,  88.236,  24.510,  29.755,  82.873,  23.020, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:41:329, 197871647875570,    2.973,   37.000, 4100,  41.201,  93.949,  26.097,  39.114,  88.297,  24.527, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:41:452, 197871954016346,    3.096,   35.000, 4100,  39.906,  98.844,  27.457,  40.912,  93.315,  25.921, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:41:557, 197872217194468,    3.202,   31.000, 4100,  38.964, 102.952,  28.598,  33.092,  96.804,  26.890, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
