System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
23:33:30:182, 259991716391469,    0.178,   30.000, 3300,  37.461,   6.679,   1.855,  35.377,   6.307,   1.752, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:30:490, 259992486534745,    0.487,   29.000, 3300,  43.271,  20.030,   5.564,  41.115,  18.993,   5.276, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:31:465, 259994919858568,    1.462,  138.000, 3300,  37.738,  56.820,  15.783,  35.669,  53.767,  14.935, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:31:627, 259995325109667,    1.624,   46.000, 3300,  35.174,  62.531,  17.370,  32.758,  59.085,  16.413, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:31:769, 259995677823728,    1.765,   42.000, 3300,  42.996,  68.607,  19.058,  40.756,  64.845,  18.012, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:31:959, 259996151356588,    1.955,   39.000, 3300,  27.651,  73.853,  20.515,  25.403,  69.664,  19.351, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:32:182, 259996709197267,    2.179,   40.000, 3300,  41.929,  83.224,  23.118,  39.747,  78.547,  21.819, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:32:349, 259997127519536,    2.346,   48.000, 3300,  46.552,  91.026,  25.285,  44.223,  85.959,  23.877, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:32:475, 259997440365269,    2.472,   41.000, 3300,  49.985,  97.291,  27.025,  47.988,  91.974,  25.548, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:32:648, 259997871706861,    2.644,   37.000, 3300,  30.569, 102.573,  28.493,  28.483,  96.896,  26.916, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:32:806, 259998267181475,    2.803,   47.000, 3300,  39.831, 108.884,  30.246,  37.425, 102.826,  28.563, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:33:142, 259999106111665,    3.139,   38.000, 3300,  28.877, 118.590,  32.942,  26.728, 111.809,  31.058, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:33:340, 259999600094729,    3.337,   51.000, 4100,  39.148, 126.338,  35.094,  36.764, 119.085,  33.079, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:33:517, 260000041341814,    3.514,   69.000, 4100,  54.539, 135.979,  37.772,  52.112, 128.297,  35.638, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
