System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:16:58:835, 6592787071405,    2.106,   14.000, 4100,  18.284,  83.373,  23.159,  16.706,  79.113,  21.976, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:58:944, 6593057569717,    2.214,   16.000, 4100,  35.493,  87.219,  24.228,  33.496,  82.743,  22.984, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:59:053, 6593329861376,    2.323,   45.000, 4100,  31.397,  90.644,  25.179,  29.244,  85.933,  23.870, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:59:161, 6593600226875,    2.431,   35.000, 4100,  36.135,  94.559,  26.266,  34.055,  89.622,  24.895, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:59:269, 6593869826233,    2.539,   17.000, 4100,  27.072,  97.483,  27.079,  25.227,  92.347,  25.652, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:59:378, 6594142092355,    2.648,   20.000, 4100,  32.292, 101.005,  28.057,  30.389,  95.662,  26.573, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:59:486, 6594411716031,    2.757,   24.000, 4100,  38.338, 105.146,  29.207,  36.426,  99.596,  27.666, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:59:593, 6594679846528,    2.864,   15.000, 4100,  33.068, 108.699,  30.194,  31.300, 102.959,  28.600, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:59:701, 6594948133967,    2.971,   22.000, 4100,  44.626, 113.496,  31.527,  42.700, 107.549,  29.875, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:59:825, 6595256750841,    3.095,   21.000, 4100,  30.966, 117.324,  32.590,  29.143, 111.152,  30.876, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:59:935, 6595532208209,    3.205,   15.000, 4100,  22.882, 119.849,  33.292,  21.101, 113.481,  31.522, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:00:044, 6595803482560,    3.314,   29.000, 4100,  43.592, 124.587,  34.608,  41.494, 117.990,  32.775, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:00:170, 6596119055766,    3.441,   35.000, 4100,  43.382, 130.072,  36.131,  41.226, 123.203,  34.223, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:00:280, 6596393356181,    3.550,   33.000, 4100,  56.344, 136.264,  37.851,  54.167, 129.155,  35.876, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:00:434, 6596777890522,    3.705,   68.000, 4100,  40.790, 142.548,  39.597,  38.456, 135.080,  37.522, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:00:557, 6597084857590,    3.827,   45.000, 4100,  57.452, 149.614,  41.559,  55.420, 141.896,  39.415, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:00:667, 6597359313029,    3.937,   23.000, 4100,  25.804, 152.451,  42.348,  25.042, 144.649,  40.180, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:00:775, 6597629318127,    4.046,   22.000, 4100,  35.146, 156.253,  43.404,  31.948, 148.105,  41.140, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:00:885, 6597902230130,    4.155,   25.000, 4100,  42.405, 160.890,  44.692,  40.621, 152.547,  42.374, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:00:994, 6598174478706,    4.264,   23.000, 4100,  33.703, 164.566,  45.713,  31.739, 156.009,  43.336, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:01:102, 6598445659396,    4.373,   42.000, 4100,  49.268, 169.919,  47.200,  46.868, 161.101,  44.750, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:01:211, 6598717230806,    4.481,   38.000, 4100,  39.298, 174.194,  48.387,  37.498, 165.180,  45.883, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:01:337, 6599031478915,    4.607,   41.000, 4100,  45.531, 179.927,  49.980,  43.121, 170.609,  47.392, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:01:460, 6599338869613,    4.731,   40.000, 4100,  39.520, 184.794,  51.332,  37.329, 175.207,  48.669, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:01:570, 6599612055063,    4.840,   27.000, 4100,  35.606, 188.691,  52.414,  33.424, 178.865,  49.685, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:01:693, 6599919400108,    4.963,   21.000, 4100,  38.971, 193.489,  53.747,  37.241, 183.451,  50.959, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:01:802, 6600191977011,    5.072,   16.000, 4100,  22.667, 195.965,  54.435,  20.685, 185.710,  51.586, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:01:805, 6600199236483,    5.075,   18.000, 3300,  76.261, 196.187,  54.496,  76.702, 185.933,  51.648, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.075239
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 196.186584
Cumulative Processor Energy_0 (mWh) = 54.496273
Average Processor Power_0 (Watt) = 38.655632

Cumulative IA Energy_0 (Joules) = 185.932617
Cumulative IA Energy_0 (mWh) = 51.647949
Average IA Power_0 (Watt) = 36.635241

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
