System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:04:50:594, 190183719430626,    1.399,   25.000, 4100,  38.803,  65.230,  18.119,  33.755,  62.192,  17.275, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:50:704, 190183993646916,    1.509,   18.000, 3300,  26.612,  68.154,  18.932,  24.695,  64.905,  18.029, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:50:860, 190184382153050,    1.665,   38.000, 4100,  31.142,  73.001,  20.278,  29.092,  69.433,  19.287, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:50:971, 190184659833639,    1.776,   31.000, 4100,  30.231,  76.364,  21.212,  28.153,  72.565,  20.157, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:51:097, 190184974120203,    1.902,   40.000, 4100,  38.154,  81.168,  22.547,  35.940,  77.090,  21.414, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:51:207, 190185248763436,    2.012,   33.000, 4100,  42.310,  85.824,  23.840,  40.108,  81.503,  22.640, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:51:316, 190185520663377,    2.121,   35.000, 4100,  31.710,  89.278,  24.799,  29.517,  84.719,  23.533, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:51:424, 190185790788992,    2.229,   28.000, 3300,  36.155,  93.191,  25.886,  34.376,  88.439,  24.566, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:51:533, 190186062889898,    2.338,   14.000, 4100,  26.630,  96.094,  26.693,  24.930,  91.157,  25.321, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:51:642, 190186334368122,    2.447,   24.000, 4100,  25.330,  98.849,  27.458,  23.238,  93.684,  26.023, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:51:751, 190186605223222,    2.556,   34.000, 4100,  31.868, 102.307,  28.419,  29.821,  96.920,  26.922, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:51:860, 190186878546686,    2.665,   33.000, 4100,  21.887, 104.704,  29.084,  19.790,  99.088,  27.524, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:51:970, 190187152551382,    2.775,   56.000, 4100,  47.698, 109.940,  30.539,  45.370, 104.068,  28.908, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:52:079, 190187424968573,    2.884,   41.000, 2500,  32.313, 113.467,  31.518,  30.198, 107.364,  29.823, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:52:189, 190187699163262,    2.994,   39.000, 4100,  35.011, 117.313,  32.587,  36.125, 111.332,  30.926, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:52:314, 190188009361978,    3.118,   27.000, 4100,  31.204, 121.191,  33.664,  26.391, 114.612,  31.837, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:52:422, 190188280037325,    3.227,   14.000, 4100,  24.836, 123.884,  34.412,  23.225, 117.131,  32.536, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:52:530, 190188550649418,    3.335,   13.000, 4100,  26.247, 126.730,  35.203,  24.366, 119.773,  33.270, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:52:640, 190188823764009,    3.444,   14.000, 4100,  22.868, 129.232,  35.898,  21.044, 122.075,  33.910, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:52:751, 190189099985010,    3.555,   14.000, 4100,  26.929, 132.212,  36.726,  25.341, 124.880,  34.689, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:52:860, 190189372256993,    3.664,   14.000, 4100,  29.676, 135.449,  37.625,  27.788, 127.911,  35.531, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:52:969, 190189646015822,    3.774,   12.000, 4100,  29.103, 138.641,  38.511,  27.318, 130.907,  36.363, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:53:079, 190189919155640,    3.883,   14.000, 4100,  23.401, 141.202,  39.223,  21.805, 133.293,  37.026, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:53:187, 190190190134465,    3.992,   13.000, 4100,  27.556, 144.193,  40.054,  25.653, 136.078,  37.799, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:53:298, 190190465693043,    4.102,   13.000, 4100,  21.027, 146.515,  40.699,  19.201, 138.198,  38.388, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:53:408, 190190740491250,    4.212,   13.000, 4100,  22.210, 148.960,  41.378,  20.456, 140.450,  39.014, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:53:518, 190191015148364,    4.322,   15.000, 4100,  26.306, 151.855,  42.182,  24.644, 143.162,  39.767, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:53:628, 190191289236271,    4.432,   21.000, 4100,  23.272, 154.410,  42.892,  21.424, 145.515,  40.421, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:53:737, 190191561602205,    4.541,   15.000, 4100,  28.727, 157.545,  43.763,  26.962, 148.457,  41.238, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:53:844, 190191828715108,    4.648,   13.000, 4100,  27.419, 160.479,  44.578,  25.654, 151.202,  42.001, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:53:954, 190192102674902,    4.758,   13.000, 4100,  31.966, 163.988,  45.552,  30.152, 154.512,  42.920, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:54:062, 190192372590113,    4.866,   14.000, 4100,  27.016, 166.910,  46.364,  25.446, 157.263,  43.684, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:54:171, 190192644486829,    4.975,   13.000, 4100,  27.609, 169.917,  47.199,  25.665, 160.059,  44.461, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:54:280, 190192916099395,    5.084,   12.000, 4100,  28.756, 173.046,  48.068,  27.115, 163.010,  45.280, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:54:281, 190192921368598,    5.086,   40.000,  400,   2.139, 173.051,  48.070,   0.000, 163.010,  45.280, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.086012
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 173.050781
Cumulative Processor Energy_0 (mWh) = 48.069661
Average Processor Power_0 (Watt) = 34.024849

Cumulative IA Energy_0 (Joules) = 163.009644
Cumulative IA Energy_0 (mWh) = 45.280457
Average IA Power_0 (Watt) = 32.050583

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
