System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:16:22:880, 230473149103417,    0.116,   48.000, 4100,  47.580,   5.540,   1.539,  45.242,   5.268,   1.463, 45,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:23:126, 230473763428514,    0.363,   70.000, 4100,  48.821,  17.556,   4.877,  47.342,  16.920,   4.700, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:23:298, 230474192812634,    0.535,   61.000, 4100,  46.827,  25.612,   7.114,  43.206,  24.353,   6.765, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:23:408, 230474465673271,    0.644,   40.000, 4100,  53.159,  31.423,   8.729,  51.003,  29.928,   8.313, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:23:546, 230474811562885,    0.782,   39.000, 3300,  34.731,  36.236,  10.066,  32.712,  34.461,   9.573, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:23:686, 230475160557424,    0.922,   39.000, 4100,  37.665,  41.502,  11.528,  35.635,  39.444,  10.957, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:23:795, 230475433109439,    1.032,   23.000, 4100,  40.157,  45.887,  12.746,  38.392,  43.636,  12.121, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:23:918, 230475740167724,    1.155,   33.000, 4100,  25.572,  49.033,  13.620,  23.541,  46.532,  12.926, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:24:026, 230476009334938,    1.262,   28.000, 4100,  36.061,  52.922,  14.701,  34.127,  50.212,  13.948, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:24:149, 230476316956992,    1.386,   22.000, 4100,  33.373,  57.035,  15.843,  31.552,  54.101,  15.028, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:24:259, 230476591035630,    1.495,   22.000, 4100,  36.234,  61.014,  16.948,  34.459,  57.885,  16.079, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:24:383, 230476898573044,    1.619,   36.000, 4100,  41.190,  66.089,  18.358,  39.524,  62.755,  17.432, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:24:506, 230477207800013,    1.743,   36.000, 4100,  31.570,  70.000,  19.444,  29.269,  66.381,  18.439, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:24:630, 230477515570009,    1.866,   25.000, 4100,  41.426,  75.108,  20.863,  39.543,  71.257,  19.794, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:24:755, 230477826865087,    1.991,   19.000, 4100,  23.420,  78.029,  21.675,  21.710,  73.964,  20.546, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:24:862, 230478095321516,    2.098,   20.000, 4100,  32.646,  81.540,  22.650,  30.778,  77.275,  21.465, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:24:985, 230478401806453,    2.221,   21.000, 4100,  27.784,  84.952,  23.598,  26.023,  80.470,  22.353, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:25:094, 230478674695784,    2.330,   20.000, 4100,  28.182,  88.033,  24.454,  26.351,  83.351,  23.153, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:25:219, 230478984751543,    2.454,   24.000, 4100,  37.679,  92.714,  25.754,  35.815,  87.800,  24.389, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:25:326, 230479252257958,    2.562,   26.000, 4100,  35.166,  96.482,  26.801,  33.300,  91.369,  25.380, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:25:451, 230479564134629,    2.687,   22.000, 4100,  42.591, 101.804,  28.279,  40.784,  96.465,  26.796, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:25:560, 230479836816859,    2.796,   24.000, 4100,  32.075, 105.308,  29.252,  30.185,  99.762,  27.712, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:25:700, 230480185604343,    2.936,   40.000, 4100,  34.127, 110.077,  30.577,  32.024, 104.237,  28.955, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:25:809, 230480458058885,    3.045,   22.000, 4100,  27.340, 113.062,  31.406,  25.581, 107.030,  29.730, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:25:933, 230480767456124,    3.169,   32.000, 3100,  35.515, 117.464,  32.629,  33.510, 111.184,  30.884, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:26:042, 230481039552713,    3.278,   37.000, 4100,  41.454, 121.983,  33.884,  39.376, 115.476,  32.077, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:26:166, 230481349651121,    3.402,   40.000, 4100,  51.907, 128.432,  35.675,  49.747, 121.656,  33.793, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:26:306, 230481697820408,    3.541,   41.000, 4100,  35.686, 133.410,  37.058,  33.669, 126.353,  35.098, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:26:414, 230481967594791,    3.649,   31.000, 4100,  35.293, 137.224,  38.118,  33.253, 129.947,  36.096, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:26:555, 230482318932995,    3.790,   40.000, 4100,  38.610, 142.659,  39.627,  36.493, 135.084,  37.523, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:26:695, 230482669181334,    3.931,   34.000, 4100,  43.082, 148.704,  41.307,  44.234, 141.291,  39.248, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:26:819, 230482978941715,    4.055,   36.000, 4100,  34.262, 152.956,  42.488,  28.630, 144.844,  40.234, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:26:942, 230483286457836,    4.178,   45.000, 4100,  40.424, 157.937,  43.871,  38.100, 149.538,  41.538, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:27:068, 230483598521869,    4.303,   39.000, 4100,  48.925, 164.053,  45.570,  46.849, 155.396,  43.165, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:27:191, 230483906049529,    4.426,   43.000, 4100,  55.046, 170.836,  47.454,  52.761, 161.896,  44.971, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:27:314, 230484214145193,    4.550,   37.000, 4100,  41.124, 175.912,  48.864,  38.988, 166.709,  46.308, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:27:439, 230484524539333,    4.674,   29.000, 4100,  40.138, 180.903,  50.251,  38.160, 171.454,  47.626, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:27:546, 230484793495007,    4.782,   23.000, 4100,  31.734, 184.323,  51.201,  29.916, 174.678,  48.522, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:27:672, 230485106785889,    4.907,   19.000, 4100,  33.062, 188.473,  52.353,  34.235, 178.975,  49.715, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:27:781, 230485379209944,    5.016,   25.000, 4100,  38.561, 192.681,  53.523,  33.270, 182.606,  50.724, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:27:789, 230485400563935,    5.025,   23.000, 3300,  11.586, 192.780,  53.550,   8.582, 182.679,  50.744, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.024878
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 192.780396
Cumulative Processor Energy_0 (mWh) = 53.550110
Average Processor Power_0 (Watt) = 38.365189

Cumulative IA Energy_0 (Joules) = 182.679443
Cumulative IA Energy_0 (mWh) = 50.744290
Average IA Power_0 (Watt) = 36.355001

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
