System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:05:03:666, 190216337309270,    0.114,   36.000, 4100,  43.463,   4.970,   1.381,  38.601,   4.414,   1.226, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:03:775, 190216609167064,    0.223,   29.000, 4100,  33.761,   8.647,   2.402,  31.689,   7.865,   2.185, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:03:929, 190216994023039,    0.377,   37.000, 4100,  43.961,  15.425,   4.285,  41.768,  14.306,   3.974, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:04:069, 190217342317186,    0.517,   38.000, 4100,  36.288,  20.489,   5.691,  34.147,  19.070,   5.297, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:04:192, 190217651301916,    0.641,   29.000, 3300,  29.440,  24.133,   6.704,  27.736,  22.504,   6.251, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:04:301, 190217922355991,    0.749,   17.000, 4100,  17.786,  26.065,   7.240,  15.862,  24.227,   6.730, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:04:409, 190218193689778,    0.858,   14.000, 1100,  22.654,  28.527,   7.924,  20.929,  26.502,   7.362, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:04:518, 190218463520581,    0.966,   15.000, 4100,  26.727,  31.417,   8.727,  24.871,  29.190,   8.108, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:04:626, 190218733851124,    1.075,   14.000, 4100,  26.280,  34.263,   9.518,  24.536,  31.848,   8.847, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:04:735, 190219005059573,    1.183,   14.000, 1800,  22.298,  36.686,  10.191,  20.565,  34.082,   9.467, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:04:845, 190219280221664,    1.293,   28.000, 4100,  30.866,  40.089,  11.136,  28.786,  37.256,  10.349, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:04:955, 190219554461738,    1.403,   46.000, 4100,  44.095,  44.933,  12.482,  41.927,  41.862,  11.628, 43,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:05:064, 190219825549303,    1.512,   30.000, 4100,  33.931,  48.619,  13.505,  32.016,  45.339,  12.594, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:05:235, 190220252688522,    1.683,   41.000, 4100,  33.830,  54.408,  15.113,  31.873,  50.794,  14.109, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:05:345, 190220527150260,    1.793,   17.000, 4100,  26.964,  57.373,  15.937,  26.878,  53.750,  14.930, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:05:455, 190220802408816,    1.903,   14.000, 4100,  32.071,  60.910,  16.919,  28.553,  56.898,  15.805, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:05:562, 190221070121220,    2.011,   15.000, 4100,  20.721,  63.132,  17.537,  19.020,  58.938,  16.372, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:05:672, 190221343511695,    2.120,   13.000, 4100,  28.045,  66.204,  18.390,  29.369,  62.155,  17.265, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:05:780, 190221613787008,    2.228,   14.000, 4100,  31.714,  69.638,  19.344,  26.720,  65.049,  18.069, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:05:890, 190221886895291,    2.338,   15.000, 4100,  22.644,  72.116,  20.032,  21.027,  67.349,  18.708, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:06:000, 190222161312935,    2.448,   14.000, 4100,  26.405,  75.019,  20.839,  24.492,  70.042,  19.456, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:06:110, 190222436738364,    2.558,   19.000, 1500,  28.742,  78.190,  21.720,  26.941,  73.015,  20.282, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:06:218, 190222706913522,    2.666,   15.000, 4100,  22.952,  80.675,  22.410,  21.202,  75.310,  20.919, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:06:328, 190222981194087,    2.776,   14.000, 4100,  27.677,  83.716,  23.254,  27.366,  78.317,  21.755, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:06:438, 190223255241519,    2.886,   15.000, 4100,  22.418,  86.177,  23.938,  19.238,  80.429,  22.341, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:06:548, 190223528452119,    2.995,   14.000, 4100,  23.797,  88.782,  24.662,  21.954,  82.832,  23.009, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:06:656, 190223800074783,    3.104,   16.000, 4100,  16.956,  90.627,  25.174,  15.484,  84.517,  23.477, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:06:764, 190224069364823,    3.212,   14.000, 4100,  29.311,  93.790,  26.053,  27.258,  87.458,  24.294, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:06:873, 190224340468407,    3.321,   27.000, 4100,  27.565,  96.784,  26.884,  25.947,  90.276,  25.077, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:06:982, 190224612687321,    3.430,   35.000, 4100,  41.046, 101.260,  28.128,  38.581,  94.484,  26.246, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
