System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
23:32:51:985, 259896379037781,    0.142,   36.000, 3300,  25.736,   3.663,   1.018,  23.984,   3.414,   0.948, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:52:118, 259896711217925,    0.275,   40.000, 3300,  27.326,   7.300,   2.028,  24.878,   6.725,   1.868, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:52:282, 259897123056259,    0.440,   34.000, 3300,  32.835,  12.718,   3.533,  30.773,  11.802,   3.278, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:52:489, 259897635900925,    0.646,   48.000, 3300,  28.623,  18.599,   5.166,  28.723,  17.704,   4.918, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:52:634, 259897999028396,    0.791,   34.000, 3300,  36.623,  23.927,   6.646,  31.479,  22.284,   6.190, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:52:778, 259898359482508,    0.936,   37.000, 3300,  31.814,  28.521,   7.923,  29.745,  26.579,   7.383, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:52:925, 259898727577671,    1.083,   41.000, 3300,  36.625,  33.922,   9.423,  34.596,  31.681,   8.800, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:53:053, 259899043574820,    1.210,   33.000, 3300,  33.759,  38.196,  10.610,  31.725,  35.698,   9.916, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:53:190, 259899385349394,    1.347,   36.000, 3300,  30.484,  42.371,  11.770,  28.310,  39.574,  10.993, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:53:316, 259899702601622,    1.474,   35.000, 3300,  27.199,  45.828,  12.730,  25.127,  42.768,  11.880, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:53:479, 259900108911801,    1.637,   37.000, 3300,  34.212,  51.397,  14.277,  32.050,  47.985,  13.329, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:53:642, 259900515771823,    1.800,   39.000, 3300,  34.138,  56.961,  15.823,  32.141,  53.224,  14.785, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:53:753, 259900794389240,    1.911,   26.000, 3300,  27.626,  60.045,  16.679,  25.740,  56.098,  15.583, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:53:905, 259901171340252,    2.062,   30.000, 3300,  23.321,  63.567,  17.658,  22.043,  59.427,  16.507, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:54:014, 259901444396118,    2.172,   26.000, 3300,  26.738,  66.492,  18.470,  23.761,  62.026,  17.229, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:54:123, 259901715235917,    2.280,   24.000, 3300,  21.179,  68.790,  19.108,  19.329,  64.123,  17.812, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:54:234, 259901991290592,    2.391,   23.000, 3300,  27.988,  71.886,  19.968,  26.114,  67.011,  18.614, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:54:341, 259902261096515,    2.499,   30.000, 3300,  30.932,  75.229,  20.897,  28.968,  70.143,  19.484, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:54:448, 259902526089951,    2.605,   21.000, 3300,  27.549,  78.154,  21.709,  25.691,  72.870,  20.242, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:54:570, 259902831259739,    2.727,   26.000, 3300,  32.503,  82.128,  22.813,  30.647,  76.617,  21.283, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:32:54:678, 259903101135567,    2.835,   21.000, 3200,  28.443,  85.203,  23.668,  26.573,  79.491,  22.081, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
