System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:16:29:459, 230489565719646,    0.161,   53.000, 3300,  49.456,   7.976,   2.216,  47.299,   7.628,   2.119, 44,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:29:600, 230489917507236,    0.302,   49.000, 4100,  51.579,  15.246,   4.235,  49.506,  14.606,   4.057, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:29:708, 230490186533648,    0.410,   36.000, 4100,  35.312,  19.052,   5.292,  33.274,  18.192,   5.053, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:29:834, 230490500821561,    0.536,   43.000, 4100,  42.930,  24.457,   6.794,  40.952,  23.349,   6.486, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:29:941, 230490769751747,    0.644,   34.000, 3300,  38.177,  28.571,   7.936,  35.987,  27.226,   7.563, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:30:081, 230491118042770,    0.783,   47.000, 4100,  53.655,  36.058,  10.016,  53.781,  34.731,   9.647, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:30:205, 230491426756024,    0.907,   43.000, 4100,  43.875,  41.485,  11.523,  38.956,  39.549,  10.986, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:30:329, 230491737011591,    1.031,   47.000, 4100,  44.012,  46.955,  13.043,  41.741,  44.737,  12.427, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:30:452, 230492044396560,    1.154,   38.000, 4100,  25.506,  50.096,  13.916,  23.390,  47.618,  13.227, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:30:562, 230492318796916,    1.264,   40.000, 4100,  51.283,  55.734,  15.482,  49.034,  53.009,  14.725, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:30:687, 230492630348701,    1.389,   30.000, 4100,  33.754,  59.947,  16.652,  31.702,  56.966,  15.824, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:30:796, 230492902334052,    1.498,   28.000, 4100,  40.921,  64.407,  17.891,  38.897,  61.204,  17.001, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:30:920, 230493212482406,    1.622,   32.000, 4100,  34.153,  68.650,  19.070,  32.070,  65.189,  18.108, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:31:029, 230493483799250,    1.731,   36.000, 4100,  48.170,  73.886,  20.524,  45.857,  70.174,  19.493, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:31:168, 230493829850770,    1.870,   42.000, 4100,  50.532,  80.892,  22.470,  48.259,  76.864,  21.351, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:31:322, 230494214111454,    2.024,   45.000, 4100,  40.100,  87.066,  24.185,  37.939,  82.705,  22.974, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:31:446, 230494524858135,    2.148,   33.000, 4100,  36.300,  91.585,  25.440,  34.182,  86.961,  24.156, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:31:571, 230494835915164,    2.273,   33.000, 4100,  46.089,  97.329,  27.036,  43.911,  92.433,  25.676, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:31:722, 230495212591621,    2.424,   38.000, 4100,  41.361, 103.571,  28.770,  39.279,  98.361,  27.322, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
