System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:05:12:639, 190238728587792,    2.505,   23.000, 4100,  28.645,  86.277,  23.966,  25.123,  81.130,  22.536, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:12:749, 190239002828721,    2.615,   15.000, 4100,  20.926,  88.576,  24.605,  19.108,  83.229,  23.119, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:12:857, 190239272319375,    2.723,   34.000, 4100,  32.836,  92.122,  25.589,  30.769,  86.551,  24.042, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:12:965, 190239542761384,    2.831,   34.000, 3100,  40.847,  96.548,  26.819,  38.804,  90.756,  25.210, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:13:074, 190239813689448,    2.940,   35.000, 4100,  44.536, 101.382,  28.162,  42.546,  95.374,  26.493, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:13:181, 190240080871637,    3.047,   33.000, 2300,  30.917, 104.691,  29.081,  29.153,  98.494,  27.360, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:13:291, 190240356656129,    3.157,   30.000, 4100,  23.623, 107.301,  29.806,  21.743, 100.897,  28.027, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:13:399, 190240625791231,    3.265,   26.000, 4100,  20.588, 109.521,  30.423,  18.634, 102.906,  28.585, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:13:508, 190240898242719,    3.374,   25.000, 3200,  22.175, 111.942,  31.095,  20.408, 105.134,  29.204, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:13:619, 190241174011846,    3.485,   37.000, 4100,  39.044, 116.255,  32.293,  40.921, 109.655,  30.460, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:13:728, 190241446819681,    3.594,   35.000, 2000,  48.333, 121.538,  33.761,  42.028, 114.248,  31.736, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:13:836, 190241715572460,    3.702,   26.000, 4100,  22.540, 123.965,  34.435,  20.952, 116.504,  32.362, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:13:946, 190241989405950,    3.812,   36.000, 4100,  24.079, 126.607,  35.169,  21.780, 118.894,  33.026, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:14:055, 190242261267878,    3.921,   33.000, 4100,  43.514, 131.346,  36.485,  41.583, 123.423,  34.284, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:14:163, 190242532357582,    4.029,   34.000, 4100,  34.113, 135.051,  37.514,  32.222, 126.923,  35.256, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:14:271, 190242801209301,    4.137,   35.000, 4100,  41.784, 139.552,  38.764,  39.590, 131.187,  36.441, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:14:381, 190243075535304,    4.247,   39.000, 4100,  41.174, 144.077,  40.021,  39.114, 135.486,  37.635, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:14:489, 190243346089487,    4.355,   30.000, 4100,  35.382, 147.912,  41.087,  33.473, 139.114,  38.643, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:14:598, 190243618269984,    4.464,   15.000, 4100,  23.286, 150.452,  41.792,  21.603, 141.470,  39.297, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:14:709, 190243894671675,    4.575,   30.000, 4000,  26.454, 153.381,  42.606,  24.455, 144.178,  40.049, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:14:819, 190244167611388,    4.684,   59.000, 4100,  56.119, 159.518,  44.311,  58.007, 150.521,  41.811, 44,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:14:958, 190244516742350,    4.824,   35.000, 4100,  37.120, 164.710,  45.753,  31.725, 154.959,  43.044, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:15:067, 190244788383316,    4.933,   47.000, 4100,  52.731, 170.449,  47.347,  55.147, 160.960,  44.711, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:15:177, 190245062976750,    5.043,   27.000, 4100,  37.673, 174.594,  48.498,  31.137, 164.386,  45.663, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:15:211, 190245145998470,    5.076,   55.000, 3300,  36.439, 175.806,  48.835,  38.193, 165.656,  46.016, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.076279
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 175.805603
Cumulative Processor Energy_0 (mWh) = 48.834890
Average Processor Power_0 (Watt) = 34.632768

Cumulative IA Energy_0 (Joules) = 165.656189
Cumulative IA Energy_0 (mWh) = 46.015608
Average IA Power_0 (Watt) = 32.633387

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
