System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:17:42:701, 230672331908608,    0.117,   46.000, 4100,  49.354,   5.786,   1.607,  47.172,   5.530,   1.536, 45,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:42:934, 230672914001022,    0.350,   65.000, 4100,  52.149,  17.948,   4.985,  49.778,  17.139,   4.761, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:43:073, 230673259338530,    0.489,   43.000, 4100,  44.403,  24.091,   6.692,  42.190,  22.976,   6.382, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:43:180, 230673526619898,    0.596,   37.000, 4100,  40.032,  28.378,   7.883,  40.071,  27.267,   7.574, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:43:304, 230673836399104,    0.720,   40.000, 4100,  41.650,  33.547,   9.319,  37.508,  31.922,   8.867, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:43:426, 230674141687884,    0.842,   40.000, 4100,  39.958,  38.435,  10.676,  37.553,  36.516,  10.143, 44,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:43:550, 230674449919968,    0.966,   41.000, 4100,  37.556,  43.072,  11.965,  35.419,  40.890,  11.358, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:43:676, 230674764331283,    1.092,   36.000, 4100,  37.421,  47.786,  13.274,  36.267,  45.458,  12.627, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:43:786, 230675039524751,    1.202,   31.000, 4100,  40.568,  52.259,  14.516,  37.251,  49.565,  13.768, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:43:926, 230675387761394,    1.342,   36.000, 4100,  45.277,  58.576,  16.271,  43.149,  55.585,  15.440, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:44:050, 230675698671342,    1.466,   39.000, 4100,  31.069,  62.446,  17.346,  28.882,  59.183,  16.440, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:44:175, 230676009217684,    1.591,   30.000, 4100,  41.344,  67.590,  18.775,  39.282,  64.070,  17.797, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:44:298, 230676316026981,    1.713,   31.000, 4100,  45.132,  73.137,  20.316,  43.000,  69.356,  19.265, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:44:436, 230676660367909,    1.851,   24.000, 4100,  43.090,  79.082,  21.967,  41.240,  75.045,  20.846, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:44:558, 230676966920009,    1.974,   30.000, 4100,  33.910,  83.247,  23.124,  31.759,  78.945,  21.929, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:44:666, 230677235789154,    2.082,   31.000, 4100,  24.882,  85.927,  23.869,  22.899,  81.412,  22.614, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:44:790, 230677544528707,    2.206,   26.000, 4100,  39.165,  90.771,  25.214,  37.152,  86.008,  23.891, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:44:930, 230677894060041,    2.346,   29.000, 4100,  34.909,  95.660,  26.572,  32.933,  90.619,  25.172, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:45:038, 230678164072612,    2.454,   26.000, 4100,  39.148,  99.895,  27.749,  37.132,  94.636,  26.288, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:45:148, 230678438676404,    2.564,   26.000, 4100,  35.309, 103.780,  28.828,  36.377,  98.638,  27.400, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:45:274, 230678751610483,    2.689,   22.000, 4100,  32.915, 107.906,  29.974,  28.545, 102.217,  28.394, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:45:381, 230679019757991,    2.797,   17.000, 4100,  31.780, 111.320,  30.922,  30.097, 105.451,  29.292, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:45:492, 230679295728044,    2.907,   17.000, 4100,  22.079, 113.762,  31.600,  20.162, 107.680,  29.911, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:45:616, 230679605282082,    3.031,   22.000, 4100,  28.028, 117.238,  32.566,  26.264, 110.937,  30.816, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:45:741, 230679916900093,    3.156,   20.000, 4100,  33.623, 121.435,  33.732,  33.561, 115.127,  31.980, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:45:850, 230680189824624,    3.265,   18.000, 4100,  31.471, 124.877,  34.688,  27.683, 118.154,  32.821, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:45:975, 230680501613224,    3.390,   26.000, 4100,  35.995, 129.373,  35.937,  34.024, 122.404,  34.001, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:46:084, 230680773767246,    3.499,   20.000, 4100,  21.118, 131.676,  36.577,  19.332, 124.512,  34.587, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:46:208, 230681082650046,    3.623,   22.000, 4100,  30.148, 135.406,  37.613,  28.232, 128.006,  35.557, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:46:317, 230681354907101,    3.732,   17.000, 4100,  28.694, 138.536,  38.482,  28.426, 131.106,  36.418, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:46:442, 230681667411388,    3.857,   17.000, 4100,  33.620, 142.746,  39.652,  30.551, 134.931,  37.481, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:46:551, 230681938853467,    3.966,   21.000, 4100,  26.865, 145.667,  40.463,  24.996, 137.650,  38.236, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:46:675, 230682249269085,    4.091,   19.000, 4100,  23.560, 148.597,  41.277,  21.831, 140.365,  38.990, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:46:783, 230682518371496,    4.198,   24.000, 4100,  22.932, 151.070,  41.964,  21.181, 142.648,  39.625, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:46:907, 230682827853891,    4.322,   18.000, 4100,  29.306, 154.703,  42.973,  27.395, 146.045,  40.568, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
