System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
16:38:16:372, 197809354796581,    0.113,   14.000, 4100,  27.633,   3.126,   0.868,  25.971,   2.938,   0.816, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:16:479, 197809622410227,    0.220,   22.000, 4100,  36.947,   7.087,   1.969,  34.996,   6.690,   1.858, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:16:589, 197809894899766,    0.330,   16.000, 4100,  32.682,  10.655,   2.960,  30.826,  10.055,   2.793, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:16:698, 197810168393119,    0.439,   11.000, 4100,  26.133,  13.518,   3.755,  24.424,  12.731,   3.536, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:16:806, 197810436843949,    0.547,   19.000, 4100,  32.899,  17.057,   4.738,  30.967,  16.062,   4.462, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:16:915, 197810708775800,    0.656,   28.000, 4100,  40.051,  21.420,   5.950,  37.856,  20.186,   5.607, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:17:038, 197811015952607,    0.779,   29.000, 4100,  39.438,  26.274,   7.298,  37.408,  24.790,   6.886, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:17:179, 197811369631044,    0.920,   25.000, 4100,  32.118,  30.825,   8.562,  30.290,  29.082,   8.078, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:17:288, 197811641865220,    1.029,   11.000, 4100,  21.874,  33.211,   9.225,  20.023,  31.266,   8.685, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:17:398, 197811915440839,    1.139,   12.000, 4100,  23.446,  35.780,   9.939,  22.323,  33.713,   9.365, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:17:506, 197812185508080,    1.247,   14.000, 4100,  31.517,  39.191,  10.886,  29.252,  36.878,  10.244, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:17:615, 197812455620794,    1.355,   15.000, 4100,  29.822,  42.418,  11.783,  29.883,  40.112,  11.142, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:17:725, 197812731316825,    1.466,   11.000, 4100,  23.464,  45.010,  12.503,  19.902,  42.310,  11.753, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:17:833, 197813000228612,    1.574,   17.000, 4100,  26.343,  47.848,  13.291,  24.444,  44.943,  12.484, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:17:956, 197813306822267,    1.696,   20.000, 4100,  35.430,  52.200,  14.500,  33.455,  49.053,  13.626, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:18:063, 197813576231149,    1.804,   12.000, 4100,  27.469,  55.165,  15.323,  27.896,  52.064,  14.462, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:18:172, 197813848113240,    1.913,   12.000, 4100,  19.671,  57.307,  15.919,  15.824,  53.787,  14.941, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:18:281, 197814120013050,    2.022,   11.000, 4100,  18.612,  59.335,  16.482,  16.900,  55.628,  15.452, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:18:391, 197814392630714,    2.131,   11.000, 4100,  19.862,  61.504,  17.084,  18.105,  57.606,  16.002, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:18:497, 197814659047264,    2.238,   15.000, 4100,  33.172,  65.045,  18.068,  31.490,  60.967,  16.935, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:18:606, 197814931386988,    2.347,   13.000, 4100,  19.380,  67.159,  18.655,  17.515,  62.878,  17.466, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:18:713, 197815198317924,    2.454,   12.000, 4100,  21.523,  69.461,  19.295,  19.844,  65.000,  18.056, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:18:821, 197815466805140,    2.562,   37.000, 4100,  42.466,  74.029,  20.564,  40.167,  69.321,  19.256, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:18:928, 197815735067039,    2.669,   16.000, 4100,  32.996,  77.575,  21.549,  31.340,  72.689,  20.191, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:19:037, 197816004848078,    2.777,   14.000, 4100,  24.904,  80.267,  22.296,  23.306,  75.208,  20.891, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:19:144, 197816272552319,    2.885,   14.000, 4100,  14.769,  81.851,  22.736,  13.850,  76.694,  21.304, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:19:252, 197816541466571,    2.992,   12.000, 4100,  22.208,  84.244,  23.401,  19.532,  78.798,  21.888, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:19:360, 197816811782141,    3.101,   12.000, 4100,  19.901,  86.399,  24.000,  21.176,  81.091,  22.525, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:19:469, 197817083281985,    3.209,   14.000, 4100,  31.860,  89.865,  24.962,  27.000,  84.028,  23.341, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:19:577, 197817354257331,    3.318,   13.000, 4100,  26.875,  92.782,  25.773,  25.221,  86.766,  24.102, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:19:687, 197817628349617,    3.428,   12.000, 4100,  15.303,  94.463,  26.240,  13.557,  88.255,  24.515, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
