System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
23:20:45:999, 258084353545482,    0.112,   24.000, 3300,  19.556,   2.197,   0.610,  17.487,   1.964,   0.546, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:46:335, 258085191775458,    0.448,   25.000, 3300,  40.139,  15.676,   4.355,  38.246,  14.808,   4.113, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:47:401, 258087851207117,    1.514,  150.000, 3300,  23.108,  40.297,  11.194,  21.505,  37.721,  10.478, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:47:509, 258088121460171,    1.622,   33.000, 3300,  22.239,  42.705,  11.862,  18.505,  39.725,  11.035, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:47:965, 258089260572119,    2.078,   34.000, 3300,  22.343,  52.902,  14.695,  20.231,  48.958,  13.599, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:48:140, 258089698344109,    2.254,   32.000, 3300,  21.585,  56.688,  15.747,  19.888,  52.446,  14.568, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:48:385, 258090308651835,    2.498,   30.000, 3300,  26.607,  63.193,  17.554,  25.210,  58.610,  16.281, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:48:529, 258090667857650,    2.642,   33.000, 3300,  31.275,  67.694,  18.804,  29.025,  62.787,  17.441, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:48:655, 258090981106503,    2.768,   30.000, 3300,  25.493,  70.893,  19.693,  22.595,  65.623,  18.229, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:48:806, 258091360180057,    2.919,   30.000, 3300,  30.427,  75.514,  20.976,  28.400,  69.936,  19.427, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:48:965, 258091755871353,    3.078,   30.000, 3300,  25.515,  79.559,  22.100,  23.470,  73.657,  20.460, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:49:124, 258092151056631,    3.236,   34.000, 3300,  25.657,  83.622,  23.228,  23.813,  77.427,  21.508, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:49:255, 258092477436033,    3.367,   28.000, 3300,  19.746,  86.203,  23.945,  17.860,  79.763,  22.156, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:49:404, 258092852019485,    3.517,   33.000, 3300,  26.021,  90.109,  25.030,  23.959,  83.358,  23.155, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:49:554, 258093225836749,    3.667,   32.000, 3300,  29.522,  94.530,  26.258,  27.506,  87.478,  24.299, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:49:678, 258093535271940,    3.791,   32.000, 3300,  25.967,  97.749,  27.153,  24.112,  90.467,  25.130, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:49:787, 258093807777778,    3.900,   37.000, 3300,  29.978, 101.022,  28.062,  27.991,  93.523,  25.979, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:49:912, 258094119237917,    4.025,   33.000, 3300,  33.775, 105.237,  29.232,  31.907,  97.504,  27.085, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:50:038, 258094435329673,    4.151,   32.000, 3300,  24.156, 108.296,  30.082,  22.205, 100.316,  27.866, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:50:225, 258094902363680,    4.339,   43.000, 3300,  23.328, 112.661,  31.295,  21.409, 104.322,  28.978, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:50:361, 258095243396746,    4.475,   29.000, 3300,  22.668, 115.758,  32.155,  20.697, 107.150,  29.764, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:50:535, 258095673315734,    4.647,   34.000, 3300,  20.436, 119.278,  33.133,  18.387, 110.317,  30.644, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:50:676, 258096025069752,    4.788,   35.000, 3300,  28.077, 123.235,  34.232,  26.121, 113.999,  31.666, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:50:799, 258096333933407,    4.912,   32.000, 3300,  26.869, 126.560,  35.155,  24.938, 117.084,  32.523, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:50:924, 258096643617700,    5.036,   32.000, 3300,  17.873, 128.777,  35.771,  15.938, 119.062,  33.073, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:20:50:929, 258096657605754,    5.042,   23.000, 3300,   2.908, 128.793,  35.776,  36.006, 119.264,  33.129, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.041834
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 128.793396
Cumulative Processor Energy_0 (mWh) = 35.775943
Average Processor Power_0 (Watt) = 25.544952

Cumulative IA Energy_0 (Joules) = 119.263672
Cumulative IA Energy_0 (mWh) = 33.128798
Average IA Power_0 (Watt) = 23.654821

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
