System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
23:35:05:488, 260229596046452,    0.117,   62.000, 4100,  57.930,   6.788,   1.886,  51.566,   6.042,   1.678, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:05:657, 260230018107783,    0.286,   72.000, 4100,  58.818,  16.734,   4.648,  56.288,  15.560,   4.322, 46,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:05:843, 260230481318241,    0.472,   43.000, 4100,  64.067,  28.624,   7.951,  61.595,  26.991,   7.498, 43,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:06:496, 260232112319406,    1.125,  183.000, 4100,  62.098,  69.201,  19.223,  59.723,  66.017,  18.338, 43,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:06:620, 260232421080503,    1.249,   54.000, 4100,  53.978,  75.879,  21.077,  51.817,  72.427,  20.118, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:06:743, 260232727018913,    1.372,   73.000, 4100,  49.306,  81.922,  22.756,  46.774,  78.160,  21.711, 45,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:06:897, 260233113685896,    1.526,   65.000, 4100,  43.588,  88.675,  24.632,  41.199,  84.542,  23.484, 43,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:07:005, 260233382384841,    1.634,   53.000, 4100,  66.209,  95.802,  26.612,  63.892,  91.420,  25.394, 43,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:07:130, 260233694105066,    1.759,   54.000, 4100,  61.229, 103.449,  28.736,  58.953,  98.783,  27.440, 43,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:07:254, 260234003693623,    1.883,   49.000, 4100,  53.444, 110.078,  30.577,  51.121, 105.123,  29.201, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:07:394, 260234354302291,    2.024,   52.000, 4100,  51.719, 117.343,  32.595,  49.386, 112.061,  31.128, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:07:519, 260234666567111,    2.149,   59.000, 3300,  47.379, 123.270,  34.242,  44.835, 117.670,  32.686, 44,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:07:642, 260234972788260,    2.271,   89.000, 4100,  75.847, 132.575,  36.826,  73.388, 126.673,  35.187, 47,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:07:783, 260235323190949,    2.412,   72.000, 4100,  63.147, 141.440,  39.289,  60.767, 135.204,  37.557, 43,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:07:922, 260235670066466,    2.551,   55.000, 4100,  43.447, 147.478,  40.966,  41.039, 140.907,  39.141, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:08:061, 260236018726019,    2.690,   59.000, 4100,  41.047, 153.212,  42.559,  38.658, 146.307,  40.641, 44,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:08:187, 260236333611492,    2.817,   59.000, 4100,  56.697, 160.365,  44.546,  56.235, 153.402,  42.612, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:08:311, 260236642106055,    2.940,   57.000, 4100,  42.635, 165.634,  46.009,  38.312, 158.137,  43.927, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:08:421, 260236916573715,    3.050,   48.000, 4100,  50.450, 171.182,  47.550,  48.127, 163.429,  45.397, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:08:531, 260237191149154,    3.160,   58.000, 4100,  37.401, 175.296,  48.693,  37.898, 167.598,  46.555, 43,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:08:670, 260237538220486,    3.299,   84.000, 4100,  62.740, 184.020,  51.117,  57.852, 175.643,  48.790, 45,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:08:810, 260237887795941,    3.439,   41.000, 4100,  40.772, 189.730,  52.703,  38.675, 181.059,  50.294, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:08:997, 260238354305620,    3.626,   45.000, 4100,  37.416, 196.724,  54.645,  35.352, 187.667,  52.130, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:09:105, 260238624693640,    3.734,   21.000, 2400,  30.231, 199.998,  55.555,  28.349, 190.738,  52.983, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:09:212, 260238892063112,    3.842,   29.000, 3300,  43.787, 204.689,  56.858,  41.665, 195.201,  54.222, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:09:321, 260239163523752,    3.950,   33.000, 4100,  48.430, 209.956,  58.321,  46.136, 200.219,  55.616, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:09:443, 260239468161915,    4.072,   32.000, 4100,  39.910, 214.827,  59.674,  41.853, 205.327,  57.035, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
