System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
23:33:43:031, 260023786652733,    2.634,   32.000, 3300,  26.721,  84.054,  23.348,  24.560,  78.654,  21.848, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:43:200, 260024210247235,    2.804,   45.000, 3300,  46.044,  91.868,  25.519,  43.705,  86.071,  23.909, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:43:478, 260024902665603,    3.081,   42.000, 3300,  37.242, 102.199,  28.389,  35.081,  95.803,  26.612, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:43:710, 260025483580933,    3.314,   61.000, 3300,  40.792, 111.693,  31.026,  38.583, 104.783,  29.106, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:43:832, 260025789469682,    3.436,   36.000, 3300,  31.528, 115.557,  32.099,  33.543, 108.893,  30.248, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:44:005, 260026217619260,    3.608,   37.000, 2500,  31.323, 120.930,  33.592,  26.293, 113.404,  31.501, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:44:147, 260026571992656,    3.750,   38.000, 3300,  38.623, 126.414,  35.115,  36.353, 118.565,  32.935, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:44:330, 260027030592678,    3.934,   35.000, 3300,  31.086, 132.125,  36.701,  28.950, 123.884,  34.412, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:44:523, 260027513668360,    4.127,   35.000, 3300,  27.243, 137.398,  38.166,  25.296, 128.780,  35.772, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:44:686, 260027918660158,    4.289,   48.000, 3300,  39.680, 143.836,  39.954,  37.326, 134.836,  37.454, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:44:988, 260028672892878,    4.591,   46.000, 3300,  40.678, 156.128,  43.369,  38.441, 146.452,  40.681, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:45:164, 260029110727262,    4.767,   36.000, 3300,  30.681, 161.510,  44.864,  28.467, 151.446,  42.068, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:45:321, 260029505572377,    4.925,   38.000, 3300,  32.989, 166.728,  46.313,  30.951, 156.342,  43.428, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:45:495, 260029937039044,    5.098,   45.000, 3300,  49.750, 175.328,  48.702,  47.237, 164.507,  45.696, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:45:614, 260030235319053,    5.217,   41.000, 3300,  45.713, 180.791,  50.220,  43.460, 169.701,  47.139, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.217469
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 180.791260
Cumulative Processor Energy_0 (mWh) = 50.219794
Average Processor Power_0 (Watt) = 34.651142

Cumulative IA Energy_0 (Joules) = 169.700867
Cumulative IA Energy_0 (mWh) = 47.139130
Average IA Power_0 (Watt) = 32.525515

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
