System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
16:39:08:945, 197940575419463,    0.107,   32.000, 4100,  39.844,   4.262,   1.184,  36.676,   3.923,   1.090, 43,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:069, 197940885036639,    0.231,   53.000, 4100,  57.734,  11.424,   3.173,  55.448,  10.801,   3.000, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:192, 197941192138646,    0.354,   43.000, 4100,  43.816,  16.815,   4.671,  41.535,  15.912,   4.420, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:301, 197941464356306,    0.463,   43.000, 4100,  44.299,  21.646,   6.013,  42.069,  20.500,   5.694, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:410, 197941736547859,    0.572,   36.000, 4100,  38.459,  25.840,   7.178,  36.158,  24.443,   6.790, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:517, 197942005041898,    0.680,   33.000, 4100,  43.579,  30.528,   8.480,  42.011,  28.962,   8.045, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:625, 197942273097499,    0.787,   20.000, 4100,  34.171,  34.198,   9.499,  31.785,  32.375,   8.993, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:734, 197942544855696,    0.896,   17.000, 4100,  26.041,  37.033,  10.287,  24.770,  35.072,   9.742, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:842, 197942814715877,    1.004,   15.000, 4100,  24.795,  39.714,  11.032,  22.343,  37.488,  10.413, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:09:949, 197943082796685,    1.112,   16.000, 4100,  26.241,  42.532,  11.814,  27.478,  40.439,  11.233, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:10:058, 197943353319704,    1.220,   14.000, 4100,  23.721,  45.103,  12.529,  18.896,  42.487,  11.802, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:10:166, 197943623060342,    1.328,   36.000, 4100,  28.142,  48.144,  13.373,  26.100,  45.308,  12.586, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:10:275, 197943896687532,    1.438,   40.000, 4100,  37.019,  52.203,  14.501,  34.727,  49.115,  13.643, 45,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:10:400, 197944209576337,    1.563,   61.000, 4100,  52.384,  58.769,  16.325,  49.992,  55.382,  15.384, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:10:527, 197944525942345,    1.690,   97.000, 3300,  59.001,  66.247,  18.402,  56.313,  62.519,  17.367, 43,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:10:712, 197944986403015,    1.874,  102.000, 4100,  65.388,  78.310,  21.753,  62.832,  74.111,  20.586, 45,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:10:851, 197945333747481,    2.013,   56.000, 3300,  69.461,  87.976,  24.438,  66.573,  83.375,  23.160, 45,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:11:159, 197946104357760,    2.322,  186.000, 4100,  73.712, 110.734,  30.759,  71.166, 105.347,  29.263, 46,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
