System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
16:38:29:100, 197841124142576,    0.104,   45.000, 4100,  48.591,   5.065,   1.407,  48.786,   5.085,   1.413, 45,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:29:224, 197841431742323,    0.227,   28.000, 4100,  42.251,  10.272,   2.853,  35.966,   9.518,   2.644, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:29:332, 197841702245503,    0.336,   27.000, 4100,  39.019,  14.501,   4.028,  36.769,  13.503,   3.751, 43,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:29:455, 197842008610315,    0.459,   28.000, 4100,  40.256,  19.442,   5.400,  38.436,  18.220,   5.061, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:29:562, 197842276792318,    0.566,   21.000, 4100,  32.322,  22.915,   6.365,  30.594,  21.507,   5.974, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:29:685, 197842582937787,    0.689,   21.000, 4100,  26.957,  26.221,   7.284,  25.666,  24.656,   6.849, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:29:793, 197842853903159,    0.797,   24.000, 4100,  40.805,  30.651,   8.514,  38.272,  28.810,   8.003, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:29:900, 197843119553647,    0.904,   25.000, 4100,  37.067,  34.596,   9.610,  35.021,  32.538,   9.038, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:30:023, 197843426471502,    1.027,   22.000, 4100,  28.930,  38.153,  10.598,  27.183,  35.880,   9.967, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:30:133, 197843700978264,    1.137,   14.000, 4100,  23.768,  40.767,  11.324,  24.018,  38.522,  10.700, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:30:240, 197843970075794,    1.244,   12.000, 4100,  25.964,  43.566,  12.102,  22.228,  40.918,  11.366, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:30:349, 197844241497517,    1.353,   14.000, 4100,  25.969,  46.390,  12.886,  26.023,  43.748,  12.152, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:30:457, 197844509800746,    1.461,   14.000, 4100,  28.469,  49.450,  13.736,  24.808,  46.414,  12.893, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:30:566, 197844781567562,    1.570,   16.000, 4100,  21.314,  51.771,  14.381,  21.656,  48.772,  13.548, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:30:674, 197845051304058,    1.678,   13.000, 4100,  28.373,  54.837,  15.233,  24.552,  51.426,  14.285, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:30:798, 197845361670770,    1.802,   14.000, 4100,  27.489,  58.255,  16.182,  25.884,  54.644,  15.179, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:30:906, 197845630141107,    1.910,   25.000, 4100,  31.236,  61.615,  17.115,  28.821,  57.744,  16.040, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:31:029, 197845937961272,    2.033,   35.000, 4100,  40.835,  66.651,  18.514,  38.750,  62.523,  17.368, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:31:152, 197846245181378,    2.156,   32.000, 4100,  47.496,  72.497,  20.138,  45.406,  68.112,  18.920, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:31:293, 197846598006791,    2.297,   33.000, 4100,  26.239,  76.206,  21.168,  24.592,  71.588,  19.886, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:31:400, 197846864893409,    2.404,   27.000, 4100,  30.503,  79.468,  22.074,  27.829,  74.564,  20.712, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:31:524, 197847173522552,    2.528,   35.000, 4100,  32.761,  83.519,  23.200,  30.424,  78.326,  21.757, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:31:633, 197847446727275,    2.637,   29.000, 4100,  38.381,  87.720,  24.367,  36.185,  82.286,  22.857, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:31:757, 197847755795781,    2.761,   22.000, 4100,  38.047,  92.431,  25.675,  37.805,  86.968,  24.158, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:31:895, 197848100603996,    2.899,   32.000, 4100,  31.240,  96.747,  26.874,  27.533,  90.771,  25.214, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:32:018, 197848407289471,    3.022,   37.000, 4100,  39.691, 101.624,  28.229,  37.405,  95.367,  26.491, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:32:142, 197848715419787,    3.146,   36.000, 4100,  47.169, 107.447,  29.846,  45.109, 100.936,  28.038, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:32:279, 197849057731489,    3.283,   31.000, 3800,  26.145, 111.032,  30.842,  23.930, 104.218,  28.949, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:32:418, 197849404978158,    3.422,   36.000, 4100,  38.196, 116.346,  32.318,  35.939, 109.217,  30.338, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:32:527, 197849677878338,    3.531,   33.000, 4100,  37.685, 120.466,  33.463,  35.613, 113.111,  31.420, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:32:651, 197849987409774,    3.655,   29.000, 4100,  38.048, 125.185,  34.774,  35.903, 117.563,  32.657, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:38:32:775, 197850295319842,    3.779,   29.000, 4100,  35.126, 129.518,  35.977,  33.120, 121.649,  33.791, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
