System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:17:35:741, 230654964632252,    0.112,   30.000, 4100,  31.248,   3.500,   0.972,  29.339,   3.287,   0.913, 43,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:36:023, 230655666830853,    0.393,   40.000, 4100,  40.380,  14.860,   4.128,  38.309,  14.064,   3.907, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:36:130, 230655934118335,    0.500,   23.000, 4100,  35.731,  18.687,   5.191,  35.923,  17.911,   4.975, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:36:254, 230656243321908,    0.624,   22.000, 3900,  21.568,  21.359,   5.933,  18.043,  20.146,   5.596, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:36:363, 230656515086076,    0.733,   16.000, 4100,  20.521,  23.593,   6.554,  21.687,  22.507,   6.252, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:36:486, 230656824155393,    0.857,   25.000, 4100,  31.937,  27.548,   7.652,  27.324,  25.891,   7.192, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:36:625, 230657170158366,    0.996,   40.000, 4100,  30.423,  31.765,   8.824,  28.225,  29.803,   8.279, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:36:750, 230657481114566,    1.120,   49.000, 4100,  45.432,  37.425,  10.396,  43.171,  35.182,   9.773, 43,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:36:874, 230657791460582,    1.245,   52.000, 4100,  38.392,  42.198,  11.722,  39.766,  40.126,  11.146, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:36:983, 230658062764161,    1.353,   30.000, 4100,  47.851,  47.400,  13.167,  41.926,  44.683,  12.412, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:37:107, 230658371904213,    1.477,   21.000, 4100,  26.659,  50.701,  14.084,  27.176,  48.049,  13.347, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
