System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:16:18:426, 230462034334945,    3.113,   19.000, 4100,  28.852, 112.247,  31.180,  25.306, 106.051,  29.459, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:18:594, 230462454225835,    3.282,   25.000, 4100,  27.641, 116.897,  32.471,  25.762, 110.385,  30.662, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:18:717, 230462760197867,    3.404,   26.000, 4100,  32.526, 120.884,  33.579,  30.712, 114.150,  31.708, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:18:826, 230463033769322,    3.514,   21.000, 4100,  32.123, 124.405,  34.557,  30.270, 117.467,  32.630, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:18:950, 230463341344655,    3.637,   20.000, 4100,  33.146, 128.489,  35.691,  32.491, 121.471,  33.742, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:19:060, 230463616413926,    3.747,   21.000, 4100,  30.984, 131.904,  36.640,  27.909, 124.547,  34.596, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:19:167, 230463885254645,    3.855,   29.000, 4100,  39.168, 136.122,  37.812,  37.332, 128.568,  35.713, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:19:353, 230464348151932,    4.040,   30.000, 4100,  45.430, 144.548,  40.152,  43.427, 136.621,  37.950, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:19:540, 230464814303163,    4.227,   31.000, 4100,  28.057, 149.788,  41.608,  26.174, 141.510,  39.308, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:19:680, 230465164317683,    4.367,   19.000, 4100,  31.885, 154.259,  42.850,  30.136, 145.736,  40.482, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:19:852, 230465592179367,    4.539,   16.000, 4100,  29.397, 159.298,  44.249,  27.584, 150.464,  41.796, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:20:039, 230466058610094,    4.726,   24.000, 4100,  26.626, 164.274,  45.632,  24.862, 155.110,  43.086, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:20:222, 230466516827089,    4.909,   27.000, 4100,  29.255, 169.644,  47.123,  27.703, 160.196,  44.499, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:20:331, 230466788866425,    5.018,   24.000, 4100,  35.061, 173.466,  48.185,  32.589, 163.747,  45.485, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:20:369, 230466884742754,    5.057,  231.000, 3300,  31.390, 174.672,  48.520,  29.783, 164.892,  45.803, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.056647
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 174.671570
Cumulative Processor Energy_0 (mWh) = 48.519881
Average Processor Power_0 (Watt) = 34.542962

Cumulative IA Energy_0 (Joules) = 164.891541
Cumulative IA Energy_0 (mWh) = 45.803206
Average IA Power_0 (Watt) = 32.608869

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
