System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
16:39:28:679, 197989832287561,    2.770,   88.000, 4100,  69.723, 192.367,  53.435,  67.223, 185.299,  51.472, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:28:804, 197990143581488,    2.894,   96.000, 3300,  49.779, 198.575,  55.160,  46.839, 191.141,  53.095, 50,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:28:927, 197990451666619,    3.018,   91.000, 4100,  61.172, 206.126,  57.257,  58.523, 198.365,  55.101, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:29:052, 197990763587400,    3.143,   94.000, 4100,  88.789, 217.221,  60.339,  86.157, 209.131,  58.092, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:29:190, 197991108040724,    3.281,   96.000, 4100,  67.694, 226.563,  62.934,  65.008, 218.103,  60.584, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:29:313, 197991416093206,    3.404,   91.000, 4100,  72.660, 235.531,  65.425,  69.945, 226.735,  62.982, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:29:437, 197991724606542,    3.528,   64.000, 4100,  66.981, 243.810,  67.725,  64.305, 234.683,  65.190, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:29:639, 197992229424963,    3.730,  144.000, 4100,  64.266, 256.808,  71.336,  61.552, 247.132,  68.648, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:29:765, 197992543238754,    3.856,  101.000, 4100,  82.826, 267.221,  74.228,  80.026, 257.194,  71.443, 50,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:29:872, 197992810509624,    3.963,   91.000, 3300,  67.450, 274.444,  76.234,  73.962, 265.114,  73.643, 50,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:29:996, 197993121229146,    4.087,   96.000, 4100,  83.627, 284.854,  79.126,  73.111, 274.215,  76.171, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:30:105, 197993392439960,    4.196,   93.000, 4100,  60.585, 291.437,  80.955,  63.453, 281.110,  78.086, 50,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:30:213, 197993662272558,    4.304,   85.000, 4100,  76.548, 299.713,  83.254,  68.197, 288.482,  80.134, 50,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:30:322, 197993933957533,    4.413,   83.000, 4100,  53.080, 305.490,  84.858,  50.442, 293.973,  81.659, 50,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:30:445, 197994240507159,    4.536,   83.000, 3300,  55.834, 312.348,  86.763,  53.062, 300.490,  83.469, 50,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:30:552, 197994508015937,    4.643,   88.000, 3300,  77.157, 320.617,  89.060,  74.415, 308.465,  85.685, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:30:694, 197994862748394,    4.785,  103.000, 3300,  75.475, 331.344,  92.040,  72.936, 318.831,  88.564, 51,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:30:816, 197995168201986,    4.908,   98.000, 4100,  75.571, 340.592,  94.609,  72.718, 327.730,  91.036, 50,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:30:924, 197995435082265,    5.014,   83.000, 3300,  71.695, 348.258,  96.738,  69.176, 335.126,  93.091, 50,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:30:963, 197995535804967,    5.055,  383.000, 3300,  57.335, 350.571,  97.381,  54.685, 337.333,  93.704, 50,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.054831
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 350.571167
Cumulative Processor Energy_0 (mWh) = 97.380880
Average Processor Power_0 (Watt) = 69.353684

Cumulative IA Energy_0 (Joules) = 337.333130
Cumulative IA Energy_0 (mWh) = 93.703647
Average IA Power_0 (Watt) = 66.734796

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
