System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:17:33:080, 230648323539453,    3.413,   30.000, 4100,  44.983, 139.112,  38.642,  42.767, 132.230,  36.731, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:33:234, 230648706992925,    3.566,   33.000, 4100,  43.123, 145.736,  40.482,  44.312, 139.037,  38.622, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:33:420, 230649173219475,    3.753,   43.000, 4100,  30.774, 151.485,  42.079,  25.821, 143.861,  39.961, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:33:609, 230649643077488,    3.941,   48.000, 4100,  44.654, 159.891,  44.414,  42.399, 151.842,  42.178, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:33:732, 230649950228794,    4.064,   31.000, 4100,  44.594, 165.378,  45.938,  42.477, 157.069,  43.630, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:33:886, 230650334037809,    4.218,   36.000, 4100,  33.759, 170.569,  47.380,  31.699, 161.943,  44.984, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:33:994, 230650604914345,    4.327,   27.000, 4100,  44.562, 175.405,  48.724,  45.835, 166.918,  46.366, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:34:118, 230650912952537,    4.450,   29.000, 4100,  41.742, 180.557,  50.155,  36.739, 171.452,  47.625, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:34:242, 230651224184371,    4.575,   24.000, 4100,  38.184, 185.318,  51.477,  36.350, 175.984,  48.885, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:34:350, 230651493765420,    4.683,   24.000, 4100,  23.141, 187.817,  52.171,  21.211, 178.275,  49.521, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:34:459, 230651764095669,    4.791,   18.000, 4100,  26.061, 190.640,  52.956,  24.234, 180.900,  50.250, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:34:568, 230652036351451,    4.900,   20.000, 4100,  30.460, 193.962,  53.878,  28.622, 184.022,  51.117, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:34:675, 230652304450132,    5.008,   18.000, 4100,  31.150, 197.308,  54.808,  29.557, 187.197,  51.999, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:34:676, 230652306265863,    5.008,    7.000, 3300,   3.524, 197.311,  54.809,   0.000, 187.197,  51.999, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.008299
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 197.310791
Cumulative Processor Energy_0 (mWh) = 54.808553
Average Processor Power_0 (Watt) = 39.396771

Cumulative IA Energy_0 (Joules) = 187.196594
Cumulative IA Energy_0 (mWh) = 51.999054
Average IA Power_0 (Watt) = 37.377284

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
