System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
23:34:15:893, 260105810074723,    0.484,   79.000, 3300,  43.707,  21.142,   5.873,  41.470,  20.060,   5.572, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:16:384, 260107033565659,    0.974,   44.000, 3300,  41.173,  41.324,  11.479,  38.866,  39.111,  10.864, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:16:903, 260108331409781,    1.494,   61.000, 3300,  41.240,  62.768,  17.436,  38.989,  59.385,  16.496, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:17:160, 260108973513191,    1.751,   43.000, 3300,  32.464,  71.119,  19.755,  30.276,  67.173,  18.659, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:17:424, 260109631425921,    2.015,   33.000, 3300,  25.806,  77.922,  21.645,  23.778,  73.441,  20.400, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:17:590, 260110047127829,    2.181,   48.000, 3300,  34.141,  83.608,  23.224,  31.836,  78.743,  21.873, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:17:748, 260110440733637,    2.339,   52.000, 3300,  50.528,  91.576,  25.438,  48.212,  86.346,  23.985, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:17:902, 260110823724286,    2.492,   41.000, 3300,  49.355,  99.149,  27.541,  47.091,  93.572,  25.992, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:18:076, 260111260537684,    2.667,   50.000, 3300,  41.632, 106.435,  29.565,  39.370, 100.462,  27.906, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:18:254, 260111703864102,    2.845,   37.000, 3300,  41.361, 113.781,  31.606,  39.153, 107.416,  29.838, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:18:546, 260112431003300,    3.136,   72.000, 3300,  46.819, 127.420,  35.394,  45.541, 120.683,  33.523, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:18:713, 260112848852194,    3.304,   53.000, 3300,  40.245, 134.157,  37.266,  36.069, 126.721,  35.200, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:18:832, 260113145586703,    3.423,   39.000, 3300,  40.781, 139.006,  38.613,  38.681, 131.320,  36.478, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
