System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
23:33:12:095, 259946571749664,    0.113,   29.000, 3300,  47.463,   5.372,   1.492,  45.333,   5.131,   1.425, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:12:270, 259947010310366,    0.289,   62.000, 3300,  46.929,  13.617,   3.783,  44.653,  12.976,   3.605, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:12:400, 259947333949517,    0.419,   49.000, 3300,  51.552,  20.302,   5.639,  49.356,  19.376,   5.382, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:12:541, 259947686244506,    0.560,   44.000, 3300,  48.188,  27.103,   7.529,  45.935,  25.859,   7.183, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:12:663, 259947988937335,    0.681,   38.000, 3300,  40.757,  32.046,   8.902,  38.713,  30.554,   8.487, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:12:795, 259948320528033,    0.814,   32.000, 3300,  29.432,  35.956,   9.988,  27.407,  34.195,   9.499, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:12:908, 259948603324151,    0.927,   29.000, 3300,  27.575,  39.080,  10.856,  25.510,  37.086,  10.302, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:13:023, 259948889195352,    1.042,   37.000, 3300,  24.914,  41.933,  11.648,  22.798,  39.697,  11.027, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:13:147, 259949199779418,    1.166,   44.000, 3300,  31.157,  45.810,  12.725,  28.837,  43.285,  12.024, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:13:272, 259949511171183,    1.291,   35.000, 3300,  45.095,  51.436,  14.288,  43.110,  48.663,  13.518, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:13:448, 259949950647472,    1.467,   50.000, 3300,  28.822,  56.511,  15.697,  26.747,  53.373,  14.826, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:13:590, 259950304313929,    1.609,   37.000, 3300,  35.773,  61.580,  17.105,  33.464,  58.114,  16.143, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:13:775, 259950767778963,    1.794,   38.000, 3300,  28.870,  66.940,  18.595,  26.842,  63.099,  17.527, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:13:898, 259951073762156,    1.917,   30.000, 3300,  29.438,  70.549,  19.597,  27.536,  66.474,  18.465, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:14:008, 259951348901190,    2.027,   27.000, 3300,  20.390,  72.797,  20.221,  20.077,  68.687,  19.080, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:14:117, 259951619704921,    2.136,   37.000, 3300,  54.294,  78.687,  21.858,  50.255,  74.140,  20.594, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:14:277, 259952018654273,    2.295,   43.000, 3300,  44.023,  85.724,  23.812,  41.892,  80.835,  22.454, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:14:426, 259952391429633,    2.445,   41.000, 3300,  36.997,  91.249,  25.347,  34.875,  86.044,  23.901, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:14:550, 259952700438355,    2.569,   23.000, 3300,  24.867,  94.328,  26.202,  23.060,  88.899,  24.694, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:14:692, 259953053990002,    2.710,   28.000, 3300,  24.940,  97.861,  27.184,  22.743,  92.120,  25.589, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:14:922, 259953630278871,    2.941,   38.000, 3300,  31.778, 105.198,  29.222,  29.644,  98.965,  27.490, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:15:135, 259954159384157,    3.153,   38.000, 3300,  30.165, 111.592,  30.998,  28.010, 104.902,  29.140, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:15:310, 259954598140140,    3.329,   42.000, 3300,  36.462, 118.001,  32.778,  34.214, 110.916,  30.810, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:15:476, 259955011175929,    3.494,   37.000, 3300,  38.240, 124.329,  34.536,  36.034, 116.879,  32.466, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:15:633, 259955404657450,    3.652,   38.000, 3300,  27.526, 128.669,  35.741,  26.863, 121.114,  33.643, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:15:787, 259955787110732,    3.805,   36.000, 3300,  27.101, 132.821,  36.895,  23.626, 124.734,  34.648, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:15:925, 259956135306467,    3.945,   32.000, 3300,  23.922, 136.158,  37.822,  21.849, 127.782,  35.495, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:16:154, 259956703943994,    4.173,   35.000, 3300,  31.326, 143.295,  39.804,  29.202, 134.435,  37.343, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:16:311, 259957094356049,    4.329,   39.000, 3300,  37.442, 149.152,  41.431,  35.208, 139.942,  38.873, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:16:504, 259957577561217,    4.523,   37.000, 3300,  35.402, 156.005,  43.335,  33.181, 146.366,  40.657, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:16:835, 259958403198159,    4.853,   30.000, 3300,  28.453, 165.417,  45.949,  26.450, 155.115,  43.087, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:33:17:127, 259959133142386,    5.146,  117.000, 3300,  22.797, 172.084,  47.801,  20.836, 161.208,  44.780, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.145781
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 172.083862
Cumulative Processor Energy_0 (mWh) = 47.801073
Average Processor Power_0 (Watt) = 33.441737

Cumulative IA Energy_0 (Joules) = 161.208252
Cumulative IA Energy_0 (mWh) = 44.780070
Average IA Power_0 (Watt) = 31.328237

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
