System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:17:09:940, 6620504298771,    0.119,   27.000, 4100,  43.604,   5.210,   1.447,  41.653,   4.977,   1.382, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:10:064, 6620814976348,    0.244,   23.000, 4100,  38.619,  10.017,   2.782,  36.633,   9.537,   2.649, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:10:172, 6621084721711,    0.352,   35.000, 4100,  45.865,  14.974,   4.159,  43.603,  14.249,   3.958, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:10:516, 6621942561984,    0.696,   57.000, 4100,  47.017,  31.133,   8.648,  44.761,  29.633,   8.231, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:10:687, 6622369141862,    0.867,   44.000, 4100,  38.415,  37.698,  10.472,  36.063,  35.796,   9.943, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:10:872, 6622831180504,    1.052,   40.000, 4100,  42.343,  45.536,  12.649,  40.084,  43.216,  12.004, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:11:027, 6623217453918,    1.206,   37.000, 4100,  44.991,  52.499,  14.583,  43.281,  49.914,  13.865, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:11:180, 6623599847146,    1.360,   44.000, 4100,  32.460,  57.472,  15.964,  29.774,  54.475,  15.132, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:11:304, 6623909990923,    1.484,   35.000, 4100,  52.347,  63.976,  17.771,  49.963,  60.683,  16.857, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:11:430, 6624223995704,    1.610,   33.000, 4100,  35.639,  68.460,  19.017,  33.555,  64.905,  18.029, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:11:540, 6624499031094,    1.720,   32.000, 4100,  32.023,  71.988,  19.997,  29.861,  68.195,  18.943, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:11:665, 6624810367995,    1.845,   25.000, 4100,  41.192,  77.126,  21.424,  39.162,  73.080,  20.300, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:11:790, 6625122543293,    1.970,   13.000, 4100,  30.215,  80.905,  22.474,  28.557,  76.652,  21.292, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:11:899, 6625394974163,    2.079,   15.000, 4100,  24.481,  83.577,  23.216,  22.907,  79.152,  21.987, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:12:008, 6625666462028,    2.188,   24.000, 4100,  37.032,  87.605,  24.335,  34.764,  82.933,  23.037, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:12:116, 6625936257117,    2.296,   26.000, 4100,  48.277,  92.824,  25.784,  46.428,  87.952,  24.431, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:12:225, 6626208842078,    2.405,   32.000, 4100,  39.770,  97.167,  26.991,  37.555,  92.053,  25.570, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:12:364, 6626555880791,    2.544,   27.000, 4100,  37.473, 102.377,  28.438,  35.425,  96.978,  26.938, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:12:490, 6626869340126,    2.670,   27.000, 4100,  38.561, 107.220,  29.783,  36.597, 101.574,  28.215, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:12:598, 6627138671325,    2.777,   36.000, 3300,  48.712, 112.476,  31.243,  46.467, 106.588,  29.608, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
