System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:16:35:792, 6535270871756,    3.451,   15.000, 4100,  24.802, 101.433,  28.176,  23.056,  94.984,  26.385, 30,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:35:900, 6535540045794,    3.559,   13.000, 4100,  20.546, 103.648,  28.791,  18.770,  97.009,  26.947, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:36:008, 6535811448241,    3.668,   10.000, 4100,  25.428, 106.413,  29.559,  23.735,  99.589,  27.664, 30,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:36:117, 6536083518773,    3.777,   18.000, 4100,  33.591, 110.075,  30.576,  31.843, 103.060,  28.628, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:36:227, 6536355748659,    3.886,    9.000, 4100,  25.183, 112.821,  31.339,  25.958, 105.892,  29.414, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:36:337, 6536632023889,    3.997,   15.000, 4100,  29.001, 116.031,  32.231,  24.770, 108.633,  30.176, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:36:462, 6536943559663,    4.121,   13.000, 4100,  27.113, 119.416,  33.171,  25.341, 111.796,  31.054, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:36:571, 6537216744956,    4.231,    9.000, 4100,  26.653, 122.333,  33.981,  25.093, 114.543,  31.817, 29,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:36:680, 6537487027078,    4.339,    9.000, 4100,  21.051, 124.612,  34.614,  19.281, 116.630,  32.397, 29,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:36:788, 6537757119817,    4.447,   30.000, 4100,  48.204, 129.828,  36.063,  46.073, 121.616,  33.782, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:36:927, 6538104859866,    4.587,   18.000, 4100,  27.717, 133.690,  37.136,  25.884, 125.222,  34.784, 31,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:37:036, 6538375755663,    4.695,   26.000, 3300,  30.590, 137.010,  38.058,  28.491, 128.314,  35.643, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:37:146, 6538649997452,    4.805,   22.000, 4100,  35.078, 140.864,  39.129,  34.136, 132.065,  36.685, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:37:256, 6538924258203,    4.915,   13.000, 4100,  21.443, 143.220,  39.783,  18.925, 134.145,  37.262, 31,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:37:364, 6539195961601,    5.024,   13.000, 4100,  24.261, 145.861,  40.517,  22.520, 136.596,  37.943, 30,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:37:365, 6539198788147,    5.025,   13.000, 3300,   0.000, 145.861,  40.517,   0.000, 136.596,  37.943, 30,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.025005
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 145.861206
Cumulative Processor Energy_0 (mWh) = 40.517002
Average Processor Power_0 (Watt) = 29.027076

Cumulative IA Energy_0 (Joules) = 136.596069
Cumulative IA Energy_0 (mWh) = 37.943353
Average IA Power_0 (Watt) = 27.183270

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
