System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
19:13:43:868, 164412726048464,    3.383,    7.000,  400,   2.769,  15.172,   4.215,   1.523,  10.870,   3.019, 27,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
19:13:43:979, 164413003122437,    3.494,    7.000, 1100,   2.701,  15.472,   4.298,   1.497,  11.036,   3.066, 27,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
19:13:44:090, 164413280794417,    3.605,    9.000,  400,   4.674,  15.992,   4.442,   3.490,  11.424,   3.173, 27,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
19:13:44:202, 164413559175574,    3.717,    8.000, 1100,   3.908,  16.428,   4.563,   2.578,  11.712,   3.253, 27,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
19:13:44:313, 164413836925974,    3.828,    7.000,  600,   2.678,  16.726,   4.646,   1.535,  11.883,   3.301, 26,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
19:13:44:424, 164414114742360,    3.939,    6.000,  600,   2.936,  17.053,   4.737,   1.786,  12.081,   3.356, 28,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
19:13:44:535, 164414390077306,    4.049,    6.000,  800,   2.620,  17.342,   4.817,   1.443,  12.240,   3.400, 27,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
19:13:44:646, 164414668032835,    4.161,    8.000, 1100,   2.653,  17.637,   4.899,   1.478,  12.405,   3.446, 27,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
19:13:44:750, 164414926843551,    4.265,    7.000, 1500,   6.038,  18.263,   5.073,   4.683,  12.891,   3.581, 26,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
19:13:44:861, 164415205383800,    4.376,    4.000,  900,   3.789,  18.686,   5.191,   2.611,  13.182,   3.662, 26,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
19:13:44:972, 164415481403147,    4.487,    6.000,  500,   2.726,  18.988,   5.274,   1.522,  13.350,   3.708, 26,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
19:13:45:084, 164415762056863,    4.599,    8.000,  500,   5.308,  19.584,   5.440,   4.051,  13.806,   3.835, 26,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
19:13:45:195, 164416039881676,    4.710,    6.000,  500,   3.663,  19.992,   5.553,   2.458,  14.079,   3.911, 27,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
19:13:45:307, 164416317859251,    4.822,    7.000,  400,   2.294,  20.248,   5.624,   1.124,  14.205,   3.946, 26,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
19:13:45:418, 164416595719988,    4.933,    7.000,  400,   2.773,  20.556,   5.710,   1.611,  14.384,   3.996, 27,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
19:13:45:529, 164416872689248,    5.044,    7.000,  400,   2.275,  20.809,   5.780,   1.139,  14.510,   4.031, 26,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
19:13:45:529, 164416883681607,    5.049,   16.000,  400,   2.023,  20.818,   5.783,   3.576,  14.526,   4.035, 27,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.048511
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 20.817627
Cumulative Processor Energy_0 (mWh) = 5.782674
Average Processor Power_0 (Watt) = 4.123518

Cumulative IA Energy_0 (Joules) = 14.526062
Cumulative IA Energy_0 (mWh) = 4.035017
Average IA Power_0 (Watt) = 2.877296

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
