System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:04:41:408, 190160796683506,    0.110,   25.000, 3900,  24.534,   2.690,   0.747,  22.658,   2.485,   0.690, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:41:517, 190161068246612,    0.218,   16.000, 4100,  28.377,   5.778,   1.605,  26.648,   5.384,   1.496, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:41:626, 190161339787377,    0.327,   19.000, 4100,  20.861,   8.047,   2.235,  18.923,   7.443,   2.067, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:41:737, 190161617099182,    0.438,   24.000, 4100,  27.882,  11.145,   3.096,  25.859,  10.316,   2.865, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:41:847, 190161890998271,    0.548,   22.000, 4100,  33.183,  14.786,   4.107,  31.173,  13.736,   3.816, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:41:958, 190162169346364,    0.660,   25.000, 4100,  25.635,  17.645,   4.901,  23.789,  16.389,   4.553, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:42:069, 190162446065840,    0.770,   29.000, 2600,  24.477,  20.359,   5.655,  22.593,  18.894,   5.248, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:42:178, 190162717489223,    0.879,   32.000, 4100,  33.428,  23.994,   6.665,  31.378,  22.306,   6.196, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:42:290, 190162998079843,    0.992,   30.000, 4100,  32.329,  27.628,   7.674,  30.765,  25.765,   7.157, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:42:401, 190163274444129,    1.102,   27.000, 4100,  25.348,  30.435,   8.454,  23.033,  28.315,   7.865, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:42:512, 190163550981193,    1.213,   24.000, 4100,  26.299,  33.348,   9.263,  24.446,  31.023,   8.618, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
