System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
23:34:34:343, 260151860617428,    3.184,   32.000, 3300,  21.633, 102.414,  28.448,  19.660,  95.820,  26.617, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:34:485, 260152214684126,    3.326,   35.000, 3300,  30.066, 106.679,  29.633,  28.071,  99.802,  27.723, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:34:985, 260153462307917,    3.826,   47.000, 3300,  34.434, 123.890,  34.414,  32.236, 115.915,  32.199, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:35:190, 260153974181351,    4.031,   32.000, 3300,  25.086, 129.035,  35.843,  23.084, 120.649,  33.514, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:35:337, 260154342076840,    4.178,   38.000, 3300,  33.408, 133.959,  37.211,  31.141, 125.239,  34.789, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:35:530, 260154821184797,    4.370,   43.000, 3300,  41.856, 141.993,  39.443,  39.574, 132.835,  36.899, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:35:693, 260155230037890,    4.534,   37.000, 3300,  39.233, 148.420,  41.228,  36.957, 138.889,  38.580, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:35:884, 260155709017170,    4.726,   39.000, 3300,  23.227, 152.877,  42.466,  21.085, 142.935,  39.704, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:36:034, 260156083086062,    4.876,   31.000, 3300,  30.047, 157.380,  43.717,  29.784, 147.399,  40.944, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:36:220, 260156545626084,    5.061,   34.000, 3300,  27.899, 162.550,  45.153,  24.255, 151.894,  42.193, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:34:36:333, 260156827574678,    5.174,   25.000, 3300,  19.963, 164.805,  45.779,  17.834, 153.908,  42.752, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.173919
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 164.805115
Cumulative Processor Energy_0 (mWh) = 45.779199
Average Processor Power_0 (Watt) = 31.853050

Cumulative IA Energy_0 (Joules) = 153.908203
Cumulative IA Energy_0 (mWh) = 42.752279
Average IA Power_0 (Watt) = 29.746927

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
