System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
16:39:00:320, 197919047260538,    4.743,   25.000, 4100,  38.798, 262.100,  72.805,  36.960, 251.797,  69.944, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:00:429, 197919320975493,    4.853,   18.000, 4100,  24.663, 264.804,  73.557,  23.695, 254.396,  70.665, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:00:536, 197919587302475,    4.960,   16.000, 4100,  22.580, 267.213,  74.226,  19.957, 256.525,  71.257, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:00:645, 197919858802273,    5.068,   16.000, 4100,  26.565, 270.103,  75.029,  24.772, 259.220,  72.005, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:00:647, 197919863606251,    5.070,   26.000, 4100,   0.000, 270.103,  75.029,   0.000, 259.220,  72.005, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.070210
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 270.102966
Cumulative Processor Energy_0 (mWh) = 75.028602
Average Processor Power_0 (Watt) = 53.272545

Cumulative IA Energy_0 (Joules) = 259.219666
Cumulative IA Energy_0 (mWh) = 72.005463
Average IA Power_0 (Watt) = 51.126026

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
