System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:05:24:046, 190267195262331,    1.321,   29.000, 3300,  23.479,  32.458,   9.016,  21.669,  29.527,   8.202, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:24:155, 190267466635304,    1.430,   23.000, 4100,  22.102,  34.861,   9.684,  20.075,  31.710,   8.808, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:24:265, 190267741876947,    1.540,   21.000, 4100,  27.023,  37.841,  10.511,  25.009,  34.468,   9.574, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:24:375, 190268015069295,    1.650,   16.000, 4000,  28.923,  41.007,  11.391,  27.202,  37.445,  10.401, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:24:483, 190268285736527,    1.758,   11.000, 4100,  20.033,  43.179,  11.994,  18.249,  39.424,  10.951, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:24:595, 190268564377453,    1.870,   11.000, 4100,  23.054,  45.753,  12.709,  21.429,  41.816,  11.616, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:24:705, 190268839027833,    1.980,   11.000, 4100,  21.897,  48.163,  13.378,  20.140,  44.032,  12.231, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:24:813, 190269107624372,    2.088,   12.000, 4100,  19.498,  50.261,  13.961,  18.401,  46.013,  12.781, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:24:921, 190269377266269,    2.196,   12.000, 3300,  21.052,  52.535,  14.593,  18.709,  48.034,  13.343, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:25:029, 190269648419125,    2.304,   34.000, 4100,  20.347,  54.745,  15.207,  18.972,  50.095,  13.915, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:25:138, 190269920330996,    2.413,   19.000, 4100,  26.645,  57.648,  16.013,  24.347,  52.747,  14.652, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:25:246, 190270190554380,    2.522,   12.000, 1700,  23.202,  60.160,  16.711,  21.609,  55.086,  15.302, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:25:356, 190270464279919,    2.631,   21.000, 4100,  22.308,  62.607,  17.391,  20.178,  57.299,  15.916, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:25:481, 190270774560271,    2.756,   20.000, 4100,  28.067,  66.096,  18.360,  26.342,  60.574,  16.826, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:25:590, 190271047234838,    2.865,   15.000, 4100,  23.634,  68.678,  19.077,  22.018,  62.979,  17.494, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:25:698, 190271316328468,    2.973,   14.000, 4100,  17.650,  70.580,  19.606,  15.753,  64.678,  17.966, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:25:808, 190271591514695,    3.083,   14.000, 4100,  20.719,  72.865,  20.240,  19.036,  66.776,  18.549, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:25:916, 190271862060645,    3.191,   13.000, 2300,  26.546,  75.742,  21.039,  24.779,  69.462,  19.295, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:26:026, 190272134762536,    3.300,   16.000, 4100,  22.969,  78.252,  21.737,  21.115,  71.769,  19.936, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:26:165, 190272483793807,    3.440,   24.000, 4100,  31.313,  82.630,  22.953,  30.959,  76.098,  21.138, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:26:276, 190272760754255,    3.551,   19.000, 4100,  35.331,  86.551,  24.042,  31.487,  79.592,  22.109, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:26:400, 190273068235368,    3.674,   17.000, 4100,  23.492,  89.445,  24.846,  21.669,  82.262,  22.850, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:26:508, 190273337740361,    3.782,   12.000, 4100,  20.931,  91.705,  25.474,  19.255,  84.341,  23.428, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:26:618, 190273612439052,    3.892,   12.000, 4100,  25.215,  94.480,  26.244,  23.426,  86.919,  24.144, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:26:727, 190273886362926,    4.002,   11.000, 4100,  22.227,  96.919,  26.922,  20.639,  89.184,  24.773, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:26:836, 190274158427568,    4.111,   10.000, 4100,  24.323,  99.570,  27.658,  22.526,  91.639,  25.455, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:26:945, 190274429973365,    4.220,   13.000, 4100,  23.521, 102.129,  28.369,  21.778,  94.009,  26.113, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:27:055, 190274703144949,    4.329,   19.000, 4100,  32.062, 105.638,  29.344,  30.278,  97.322,  27.034, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:27:195, 190275052088867,    4.469,   25.000, 4100,  25.056, 109.141,  30.317,  22.964, 100.533,  27.926, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:27:353, 190275446539911,    4.627,   33.000, 4100,  36.408, 114.894,  31.915,  34.259, 105.947,  29.430, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:27:477, 190275756392877,    4.751,   31.000, 4100,  37.497, 119.549,  33.208,  36.194, 110.440,  30.678, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:27:586, 190276029039952,    4.861,   28.000, 4100,  30.436, 122.874,  34.132,  27.539, 113.448,  31.513, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:27:695, 190276299933291,    4.969,   29.000, 4100,  31.592, 126.303,  35.084,  29.563, 116.657,  32.405, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:27:805, 190276574633731,    5.079,   19.000, 4100,  30.105, 129.616,  36.004,  28.178, 119.758,  33.266, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:27:814, 190276597838358,    5.089,   26.000, 3300,  25.979, 129.857,  36.072,  23.911, 119.980,  33.328, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.088555
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 129.857483
Cumulative Processor Energy_0 (mWh) = 36.071523
Average Processor Power_0 (Watt) = 25.519518

Cumulative IA Energy_0 (Joules) = 119.980103
Cumulative IA Energy_0 (mWh) = 33.327806
Average IA Power_0 (Watt) = 23.578421

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
